Date:,Thu Sep  5 15:31:12 2024
Time:,1725564672.9033756
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t8,v8,t9,T
939.9385058879852,-0.0742417,940.259245634079,-0.0730139,940.8703417778015,2.026903,941.3281948566437,0.0995957,941.9508981704712,0.503965,942.2748892307281,0.505202,942.6247243881226,0.932515,942.9517350196838,0.950453,942.9987268447876,40.5078
943.4766917228699,-0.0742618,943.7948610782623,-0.0730297,944.4158811569214,2.027219,944.8843340873718,0.0995945,945.4818665981293,0.504073,945.8038215637207,0.505323,946.1068141460419,0.932648,946.4298129081726,0.816373,946.4608180522919,40.5469
946.9502460956573,-0.074283,947.2652921676636,-0.0730442,947.881379365921,2.027534,948.3555481433868,0.0995959,948.9636034965515,0.504182,949.2547931671143,0.505434,949.5875160694122,0.932758,949.8892161846161,0.986414,949.9516942501068,40.5313
950.4204888343811,-0.0743058,950.7334704399109,-0.0730598,951.3571739196777,2.027843,951.8219058513641,0.0995948,952.4466977119446,0.504289,952.7663540840149,0.505542,953.0835657119751,0.932876,953.386278629303,0.868528,953.4119687080383,40.6875
953.8965749740601,-0.0743208,954.223406791687,-0.0730754,954.8232293128967,2.02814,955.281227350235,0.0995954,955.9189646244049,0.504395,956.2150142192841,0.505653,956.5325956344604,0.932991,956.8527386188507,0.993598,956.8932478427887,40.6875
957.3691475391388,-0.0743429,957.689374923706,-0.0730917,958.2998690605164,2.028454,958.7514564990997,0.0995953,959.381413936615,0.504503,959.6931822299957,0.505764,960.024078130722,0.933118,960.3296239376068,0.813314,960.3608801364899,40.7188
960.8351228237152,-0.0743636,961.1480674743652,-0.0731057,961.7837748527527,2.028759,962.2362637519836,0.0995957,962.8622744083405,0.504612,963.17520403862,0.505874,963.5073184967041,0.933233,963.8458735942841,0.806773,963.8926999568939,40.7734
964.3661689758301,-0.0743856,964.6937553882599,-0.0731247,965.3286535739899,2.029069,965.7819082736969,0.0995945,966.4087791442871,0.504721,966.7371294498444,0.505995,967.0542135238647,0.933359,967.3566229343414,0.821429,967.4080576896667,40.8359
967.8877663612366,-0.0744075,968.2163679599762,-0.0731431,968.8254804611206,2.029396,969.2920696735382,0.0995958,969.917067527771,0.504832,970.2139403820038,0.506104,970.5571794509888,0.933476,970.8691477775574,0.955072,970.9104461669922,40.7734
971.378438949585,-0.0744297,971.7005004882812,-0.0731568,972.3317005634308,2.029689,972.7884516716003,0.0995958,973.3919310569763,0.504936,973.7041635513306,0.506222,974.0002007484436,0.933597,974.3128309249878,0.854212,974.369786977768,40.8594
974.8408179283142,-0.0744494,975.1493549346924,-0.0731696,975.7783222198486,2.03,976.2479338645935,0.0995956,976.8725891113281,0.505042,977.1940805912018,0.506334,977.5108349323273,0.933702,977.8227710723877,0.993714,977.8587467670441,40.8359
978.3420603275299,-0.0744702,978.6581506729126,-0.0731877,979.273622751236,2.0303,979.7482933998108,0.0995952,980.3730704784393,0.505146,980.6857976913452,0.506439,981.008397102356,0.933816,981.328292131424,0.981617,981.3597829341888,41.0078
981.8437283039093,-0.0744893,982.1653549671173,-0.0732012,982.8124222755432,2.030627,983.2763798236847,0.0995953,983.8967344760895,0.505254,984.2237493991852,0.506556,984.5207588672638,0.933947,984.8475053310394,0.93058,984.8787839412689,40.9531
985.3571507930756,-0.0745111,985.6802577972412,-0.0732156,986.3268084526062,2.030929,986.7898154258728,0.0995949,987.4177212715149,0.505359,987.7156529426575,0.506662,988.0586409568787,0.93406,988.3650228977203,0.959217,988.390655040741,41.0703
988.8700172901154,-0.0745325,989.1969680786133,-0.0732309,989.8155982494354,2.031224,990.2766528129578,0.0995944,990.9029295444489,0.505467,991.225325345993,0.50678,991.537721157074,0.93418,991.8550572395325,0.991013,991.9010834693909,41.0
992.3792943954468,-0.0745538,992.6912641525269,-0.07325,993.3116891384125,2.031536,993.7787444591522,0.0995947,994.4042432308197,0.505573,994.7261855602264,0.506886,995.0426647663116,0.934292,995.3593549728394,0.990774,995.3903286457062,41.0547
995.8743288516998,-0.0745724,996.1946647167206,-0.073263,996.8057944774628,2.03182,997.2638158798218,0.0995961,997.8631372451782,0.505679,998.1748523712158,0.507001,998.5122396945953,0.934411,998.8289349079132,0.982325,998.8911340236664,41.0313
999.3734924793243,-0.07459,999.6857354640961,-0.0732786,1000.3131234645844,2.032143,1000.7819314002991,0.099595,1001.4005703926086,0.505783,1001.718409538269,0.507115,1002.0347139835358,0.934529,1002.3640615940094,0.974321,1002.3985393047333,41.1719
1002.8764455318451,-0.0746147,1003.1991007328033,-0.0732958,1003.8158688545227,2.032433,1004.28489112854,0.0995959,1004.8795022964478,0.50589,1005.1909108161926,0.507221,1005.4886538982391,0.934645,1005.7910029888153,0.934642,1005.822242975235,41.1563
1006.3119738101959,-0.0746362,1006.6293504238129,-0.0733128,1007.2536692619324,2.032741,1007.7490317821503,0.0995956,1008.3736906051636,0.505996,1008.6963658332825,0.50733,1009.0100758075714,0.934756,1009.3368535041809,0.972186,1009.3680913448334,41.1563
1009.8444726467133,-0.074655,1010.1623618602753,-0.0733278,1010.7878103256226,2.033052,1011.2439534664154,0.0995959,1011.8598551750183,0.506103,1012.15678191185,0.507444,1012.4642407894135,0.934873,1012.7757711410522,0.970381,1012.8361949920654,41.2656
1013.306164264679,-0.0746756,1013.6225492954254,-0.0733418,1014.2509865760803,2.033346,1014.7170627117157,0.0995965,1015.3461322784424,0.506208,1015.6583185195923,0.50755,1015.9647545814514,0.934998,1016.2665104866028,0.972373,1016.3287024497986,41.2188
1016.8079435825348,-0.0746975,1017.138290643692,-0.0733572,1017.7478139400482,2.033659,1018.2114317417145,0.0995954,1018.8392457962036,0.506314,1019.1508295536041,0.507668,1019.4842991828918,0.935099,1019.8065950870514,0.811632,1019.8427741527557,41.3438
1020.316065788269,-0.0747186,1020.6305825710297,-0.0733741,1021.2510237693787,2.033946,1021.7144112586975,0.0995964,1022.3451244831085,0.506419,1022.6679639816284,0.507778,1022.9787397384644,0.935231,1023.2828242778778,0.937303,1023.3239250183105,41.2969
1023.7978150844574,-0.0747383,1024.121158838272,-0.0733902,1024.7259159088135,2.034249,1025.1832118034363,0.099596,1025.8124496936798,0.50652,1026.1192331314087,0.507884,1026.4144401550293,0.93534,1026.7225997447968,0.783885,1026.7740812301636,41.3438
