seconds_pre_waveform_query	1728586898.538301
seconds_post_waveform_query	1728586898.586729
xzero1	0
xmultiplier1	9.9e+37
yzero1	-4.25201762205e+47
ymultiplier1	9.9e+37
transfer_duty_cycle	0.9157023005035592
xzero2	0
xmultiplier2	1e-05
yzero2	0.32
ymultiplier2	0.08
xzero3	0
xmultiplier3	1e-05
yzero3	-0.0
ymultiplier3	0.04
xzero4	0
xmultiplier4	1e-05
yzero4	1.2000000000000002
ymultiplier4	0.2
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2], d[3], d[4] )\n\nxlabels = 'x'\nylabels = ( 'y1', 'y2', 'y3', 'y4' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y1	y2	y3	y4
0.0023000000000000004	_	-2.64	-0.68	-5.0
0.00231	_	-2.4	-0.72	-5.2
0.00232	_	-2.48	-0.72	-5.0
0.00233	_	-2.4	-0.6	-5.2
0.00234	_	-2.4	-0.72	-5.2
0.00235	_	-2.48	-0.6	-5.0
0.00236	_	-2.48	-0.72	-5.2
0.00237	_	-2.4	-0.6	-5.0
0.00238	_	-2.48	-0.72	-5.0
0.00239	_	-2.4	-0.6	-5.2
0.0024000000000000002	_	-2.48	-0.6	-5.2
0.0024100000000000002	_	-2.4	-0.72	-5.0
0.0024200000000000003	_	-2.4	-0.6	-5.2
0.0024300000000000003	_	-2.48	-0.68	-5.0
0.0024400000000000003	_	-2.4	-0.64	-5.0
0.0024500000000000004	_	-2.48	-0.6	-5.2
0.0024600000000000004	_	-2.48	-0.64	-5.2
0.0024700000000000004	_	-2.4	-0.6	-5.0
0.00248	_	-2.4	-0.6	-5.0
0.00249	_	-2.48	-0.64	-5.2
0.0025	_	-2.4	-0.64	-5.2
0.00251	_	-2.48	-0.6	-5.0
0.00252	_	-2.48	-0.64	-5.2
0.00253	_	-2.32	-0.6	-5.0
0.00254	_	-2.32	-0.64	-5.0
0.00255	_	-2.4	-0.6	-5.2
0.00256	_	-2.32	-0.64	-5.0
0.0025700000000000002	_	-2.4	-0.6	-5.2
0.0025800000000000003	_	-2.32	-0.6	-5.0
0.0025900000000000003	_	-2.4	-0.64	-5.2
0.0026000000000000003	_	-2.32	-0.64	-5.0
