seconds_pre_waveform_query	1728585744.2602837
seconds_post_waveform_query	1728585744.3073459
xzero1	0
xmultiplier1	5e-06
yzero1	2.62
ymultiplier1	0.02
transfer_duty_cycle	0.6004769915461766
xzero4	0
xmultiplier4	5e-06
yzero4	2.4000000000000004
ymultiplier4	0.4
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'x'\nylabels = ( 'y1', 'y4' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y1	y4
0.0	0.0781	-5.195
5e-06	0.0781	-5.6
1e-05	0.0781	-5.195
1.5000000000000002e-05	0.0781	-5.6
2e-05	0.0781	-5.6
2.5e-05	0.0781	-5.195
3.0000000000000004e-05	0.0781	-5.195
3.5000000000000004e-05	0.0781	-5.6
4e-05	0.0781	-5.195
4.5e-05	0.0781	-5.6
5e-05	0.0781	-5.195
5.5e-05	0.0781	-5.6
6.000000000000001e-05	0.0781	-5.195
6.500000000000001e-05	0.0781	-5.6
7.000000000000001e-05	0.0781	-5.195
7.500000000000001e-05	0.0781	-5.6
8e-05	0.0781	-5.195
8.5e-05	0.0781	-5.6
9e-05	0.0781	-5.195
9.5e-05	0.0781	-5.6
0.0001	0.0781	-5.195
0.000105	0.0781	-5.6
0.00011	0.0781	-5.195
0.000115	0.0781	-5.6
0.00012000000000000002	0.0781	-5.195
0.000125	0.0781	-5.6
0.00013000000000000002	0.0781	-5.195
0.000135	0.0781	-5.6
0.00014000000000000001	0.0781	-5.195
0.000145	0.0781	-5.6
0.00015000000000000001	0.0781	-5.195
0.000155	0.0781	-5.6
0.00016	0.0781	-5.195
0.00016500000000000003	0.0781	-5.6
0.00017	0.0781	-5.195
0.00017500000000000003	0.0781	-5.6
0.00018	0.0781	-5.195
0.00018500000000000002	0.0781	-5.6
0.00019	0.0781	-5.6
0.00019500000000000002	0.0781	-5.195
0.0002	0.0781	-5.195
0.00020500000000000002	0.0781	-5.6
0.00021	0.0781	-5.195
0.00021500000000000002	0.0781	-5.6
0.00022	0.0781	-5.195
0.00022500000000000002	0.0781	-5.6
0.00023	0.0781	-5.195
0.00023500000000000002	0.0781	-5.6
0.00024000000000000003	0.0781	-5.6
0.00024500000000000005	0.0781	-5.195
0.00025	0.0781	-5.195
0.000255	0.0781	-5.6
0.00026000000000000003	0.0781	-5.195
0.00026500000000000004	0.0781	-5.6
0.00027	0.0781	-5.195
0.000275	0.0781	-5.6
0.00028000000000000003	0.0781	-5.195
0.00028500000000000004	0.0781	-5.6
0.00029	0.0781	-5.195
0.000295	0.0781	-5.6
0.00030000000000000003	0.0781	-5.195
0.00030500000000000004	0.0781	-5.6
0.00031	0.0781	-5.6
0.000315	0.0781	-5.195
0.00032	0.0781	-5.195
0.00032500000000000004	0.0781	-5.6
0.00033000000000000005	0.0781	-5.195
0.000335	0.0781	-5.6
0.00034	0.0781	-5.195
0.00034500000000000004	0.0781	-5.6
0.00035000000000000005	0.0781	-5.195
0.000355	0.0781	-5.6
0.00036	0.0781	-5.195
0.00036500000000000004	0.0781	-5.6
0.00037000000000000005	0.0781	-5.195
0.000375	0.0781	-5.6
0.00038	0.0781	-5.195
0.00038500000000000003	0.0781	-5.6
0.00039000000000000005	0.0781	-5.195
0.000395	0.0781	-5.6
0.0004	0.0781	-5.195
0.00040500000000000003	0.0781	-5.6
0.00041000000000000005	0.0781	-5.195
0.00041500000000000006	0.0781	-5.6
0.00042	0.0781	-5.195
0.00042500000000000003	0.0781	-5.6
0.00043000000000000004	0.0781	-5.195
0.00043500000000000006	0.0781	-5.6
0.00044	0.0781	-5.195
0.00044500000000000003	0.0781	-5.6
0.00045000000000000004	0.0781	-5.195
0.00045500000000000006	0.0781	-5.6
0.00046	0.0781	-5.6
0.000465	0.0781	-5.195
0.00047000000000000004	0.0781	-5.195
0.00047500000000000005	0.0781	-5.6
0.00048000000000000007	0.0781	-5.195
0.000485	0.0781	-5.6
0.0004900000000000001	0.0781	-5.195
0.000495	0.0781	-5.6
0.0005	0.0781	-5.195
0.000505	0.0781	-5.6
0.00051	0.0781	-5.195
0.000515	0.0781	-5.6
0.0005200000000000001	0.0781	-5.195
0.0005250000000000001	0.0781	-5.6
0.0005300000000000001	0.0781	-5.195
0.000535	0.0781	-5.6
0.00054	0.0781	-5.195
0.000545	0.0781	-5.6
0.00055	0.0781	-5.195
0.000555	0.0781	-5.6
0.0005600000000000001	0.0781	-5.195
0.0005650000000000001	0.0781	-5.6
0.0005700000000000001	0.0781	-5.195
0.0005750000000000001	0.0781	-5.6
0.00058	0.0781	-5.195
0.000585	0.0781	-5.6
0.00059	0.0781	-5.195
0.000595	0.0781	-5.6
0.0006000000000000001	0.0781	-5.195
0.0006050000000000001	0.0781	-5.6
0.0006100000000000001	0.0781	-5.195
0.0006150000000000001	0.0781	-5.6
0.00062	0.0781	-5.195
0.000625	0.0781	-5.6
0.00063	0.0781	-5.195
0.000635	0.0781	-5.6
0.00064	0.0781	-5.195
0.0006450000000000001	0.0781	-5.6
0.0006500000000000001	0.0781	-5.195
0.0006550000000000001	0.0781	-5.6
0.0006600000000000001	0.0781	-5.195
0.000665	0.0781	-5.6
0.00067	0.0781	-5.195
0.000675	0.0781	-5.6
0.00068	0.0781	-5.195
0.0006850000000000001	0.0781	-5.6
0.0006900000000000001	0.0781	-5.195
0.0006950000000000001	0.0781	-5.6
0.0007000000000000001	0.0781	-5.195
0.000705	0.0781	-5.6
0.00071	0.0781	-5.195
0.000715	0.0781	-5.6
0.00072	0.0781	-5.195
0.0007250000000000001	0.0781	-5.6
0.0007300000000000001	0.0781	-5.195
0.0007350000000000001	0.0781	-5.6
0.0007400000000000001	0.0781	-5.195
0.0007450000000000001	0.0781	-5.6
0.00075	0.0781	-5.195
0.000755	0.0781	-5.6
0.00076	0.0781	-5.195
0.0007650000000000001	0.0781	-5.6
0.0007700000000000001	0.0781	-5.195
0.0007750000000000001	0.0781	-5.6
0.0007800000000000001	0.0781	-5.195
0.0007850000000000001	0.0781	-5.6
0.00079	0.0781	-5.195
0.000795	0.0781	-5.6
0.0008	0.0781	-5.195
0.000805	0.0781	-5.195
0.0008100000000000001	0.0781	-5.195
0.0008150000000000001	0.0781	-5.6
0.0008200000000000001	0.0781	-5.195
0.0008250000000000001	0.0781	-5.6
0.0008300000000000001	0.0781	-5.195
0.000835	0.0781	-5.6
0.00084	0.0781	-5.195
0.000845	0.0781	-5.6
0.0008500000000000001	0.0781	-5.195
0.0008550000000000001	0.0781	-5.6
0.0008600000000000001	0.0781	-5.195
0.0008650000000000001	0.0781	-5.6
0.0008700000000000001	0.0781	-5.6
0.000875	0.0781	-5.195
0.00088	0.0781	-5.195
0.000885	0.0781	-5.6
0.0008900000000000001	0.0781	-5.195
0.0008950000000000001	0.0781	-5.6
0.0009000000000000001	0.0781	-5.195
0.0009050000000000001	0.0781	-5.6
0.0009100000000000001	0.0781	-5.195
0.0009150000000000001	0.0781	-5.6
