Date:,Tue Sep 10 14:03:35 2024
Time:,1725991415.0294344
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t9,T
0.4500617980957031,-0.06396,0.9749965667724609,-0.0648884,1.585707664489746,1.852256,2.0387179851531982,0.0995851,2.647916316986084,0.448776,2.9601640701293945,0.447851,3.272449016571045,0.858758,3.3027310371398926,23.8672
3.7921080589294434,-0.0639614,4.109460830688477,-0.0648889,4.714726209640503,1.852272,5.177789211273193,0.0995862,5.80104398727417,0.448787,6.097777366638184,0.44785,6.409526109695435,0.858764,6.47008204460144,23.7969
6.953602075576782,-0.0639627,7.271839618682861,-0.0648889,7.899790287017822,1.852299,8.359476327896118,0.099586,8.98528528213501,0.448788,9.308536767959595,0.44786,9.62439227104187,0.858775,9.655620098114014,23.8672
10.134650707244873,-0.0639638,10.45051097869873,-0.0648928,11.063921451568604,1.852308,11.523194789886475,0.0995858,12.126114130020142,0.448793,12.442989587783813,0.447867,12.739502191543579,0.85878,12.765140771865845,23.8359
13.252291202545166,-0.0639645,13.556828498840332,-0.0648926,14.170331001281738,1.852328,14.628363847732544,0.0995854,15.243778944015503,0.448797,15.568894386291504,0.447869,15.89152216911316,0.858782,15.92260479927063,23.8438
16.40817356109619,-0.0639675,16.720872402191162,-0.0648925,17.336264848709106,1.85234,17.794734716415405,0.0996667,18.42249631881714,0.448801,18.74377202987671,0.447877,19.096734046936035,0.858791,19.143728256225586,23.8359
19.61898159980774,-0.0640063,19.941875457763672,-0.0648392,20.54961371421814,1.852082,20.851877450942993,0.986342,21.148645401000977,0.448803,21.45714807510376,0.447877,21.758543729782104,0.858789,21.788784742355347,23.8125
22.11148738861084,0.695258,22.574890851974487,0.1407697,23.481788873672485,0.996134,23.78389310836792,0.869904,24.100718021392822,0.448804,24.42328929901123,0.447877,24.734917163848877,0.858795,24.765214681625366,23.9063
25.089935541152954,0.658828,25.56836700439453,-0.0649216,26.17876935005188,1.852354,26.643553972244263,0.0995857,27.256146907806396,0.448806,27.56308150291443,0.447878,27.875391960144043,0.858796,27.91172170639038,23.8828
28.398507356643677,-0.0639651,28.70294499397278,-0.064892,29.31798219680786,1.852346,29.786648511886597,0.0995852,30.417314291000366,0.448803,30.73430871963501,0.447878,31.03187131881714,0.858796,31.062792778015137,23.8203
31.54692530632019,-0.0639662,31.86405849456787,-0.0648936,32.473761796951294,1.85235,32.932066917419434,0.0995853,33.568134784698486,0.448805,33.889681577682495,0.447874,34.20080614089966,0.858785,34.23205351829529,23.8594
34.71918225288391,-0.0639666,35.0359411239624,-0.0648893,35.65478205680847,1.852335,36.12695527076721,0.0995857,36.737563133239746,0.448802,37.06353974342346,0.447875,37.36661148071289,0.85878,37.397515296936035,23.8828
