Date:,Tue Sep 10 14:37:16 2024
Time:,1725993436.7477934
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t9,T
0.43195223808288574,-0.0636672,0.960019588470459,-0.0646706,1.57187819480896,1.852405,2.053729295730591,0.0995921,2.6561732292175293,0.448802,2.9626989364624023,0.447832,3.274261474609375,0.859122,3.3051815032958984,24.0234
3.782986879348755,-0.0637233,4.110119581222534,-0.0647067,4.75173020362854,1.853103,5.2199273109436035,0.0995925,5.8125598430633545,0.448973,6.125002861022949,0.447999,6.417364120483398,0.85933,6.464831113815308,23.9219
6.949066877365112,-0.0637485,7.2811009883880615,-0.0647248,7.890165567398071,1.853464,8.341705560684204,0.0995921,8.966853618621826,0.449057,9.294163227081299,0.448087,9.638707399368286,0.859439,9.678988933563232,23.9297
10.176846504211426,-0.0637599,10.489235401153564,-0.0647358,11.094169616699219,1.853661,11.579797267913818,0.0995922,12.20542287826538,0.449107,12.509276390075684,0.44814,12.811055898666382,0.859498,12.841215133666992,23.9453
13.318053722381592,-0.0637709,13.641267776489258,-0.0647404,14.24988341331482,1.853761,14.717430830001831,0.0995919,15.324992418289185,0.449138,15.617235898971558,0.448166,15.930395603179932,0.859526,15.966325283050537,23.8359
16.451558351516724,-0.0637727,16.775559663772583,-0.0647448,17.400516986846924,1.853819,17.864421129226685,0.0995919,18.467631816864014,0.44915,18.78085470199585,0.448175,19.09749674797058,0.859549,19.12319040298462,23.9297
19.60788321495056,-0.0637777,19.92026972770691,-0.0647456,20.535374402999878,1.853855,20.992772817611694,0.0995922,21.599442720413208,0.449158,21.911725521087646,0.448193,22.213667631149292,0.859556,22.239296436309814,23.9766
22.727885246276855,-0.0637783,23.045071125030518,-0.0647469,23.671329736709595,1.853865,24.135231733322144,0.0995923,24.737852811813354,0.449159,25.03824806213379,0.448191,25.35951066017151,0.859556,25.40646529197693,23.9063
25.8843195438385,-0.0637824,26.21617317199707,-0.0647501,26.856894493103027,1.853862,27.309036016464233,0.0995927,27.92202925682068,0.449163,28.249019145965576,0.448185,28.561113357543945,0.85955,28.591541051864624,23.9453
29.075351238250732,-0.0637799,29.393174648284912,-0.0647479,30.006733655929565,1.853847,30.470491409301758,0.0995917,31.092005491256714,0.449151,31.40890622138977,0.448185,31.745304584503174,0.859542,31.77568769454956,23.9297
32.254643201828,-0.063782,32.575648069381714,-0.064747,33.19985508918762,1.853816,33.66110968589783,0.099592,34.27562069892883,0.449151,34.57657051086426,0.448179,34.87835884094238,0.859523,34.90412998199463,23.9063
35.39326357841492,-0.0637817,35.705018281936646,-0.0647435,36.31791400909424,1.853796,36.7818820476532,0.0995916,37.39503598213196,0.449142,37.681904554367065,0.448176,37.99875736236572,0.859517,38.04560661315918,23.8672
38.524550437927246,-0.0637828,38.84576654434204,-0.0647456,39.474265813827515,1.853779,39.929914236068726,0.0995906,40.54480719566345,0.449136,40.83598756790161,0.448169,41.18686842918396,0.859506,41.21704030036926,23.9531
41.690065145492554,-0.0637835,42.017749071121216,-0.0647479,42.63769817352295,1.853762,43.091034173965454,0.0995923,43.71603608131409,0.449135,44.04784059524536,0.448163,44.36558961868286,0.859497,44.401376724243164,23.9063
44.89274048805237,-0.0637814,45.21527051925659,-0.0647429,45.83879780769348,1.853739,46.28922724723816,0.0995926,46.91815209388733,0.449126,47.241562843322754,0.448158,47.56164574623108,0.859491,47.5975546836853,23.8828
48.077893018722534,-0.0637789,48.40121817588806,-0.0647429,49.05329751968384,1.85371,49.5166380405426,0.0995919,50.125954389572144,0.44912,50.4536612033844,0.448158,50.78457260131836,0.859482,50.83739233016968,23.9297
51.316866874694824,-0.0637797,51.64046263694763,-0.0647424,52.2543625831604,1.853688,52.72722053527832,0.0995913,53.34850335121155,0.449111,53.67018532752991,0.448145,53.98291540145874,0.859458,54.02946424484253,23.8359
54.504064083099365,-0.0637775,54.81766438484192,-0.0647406,55.43839764595032,1.853655,55.91273355484009,0.0995902,56.53317379951477,0.449101,56.854878664016724,0.448138,57.1678524017334,0.859438,57.208996057510376,23.8672
57.697876930236816,-0.0637788,58.01604890823364,-0.0647401,58.6413414478302,1.853605,59.1034095287323,0.0995906,59.728575468063354,0.449087,60.048335790634155,0.448124,60.35559582710266,0.859421,60.39700102806091,23.8906
60.87298536300659,-0.0637716,61.185261964797974,-0.0647373,61.8093900680542,1.85355,62.27798342704773,0.0995919,62.90062189102173,0.449071,63.197057247161865,0.448103,63.50452017784119,0.859396,63.540363073349,23.8359
64.0133171081543,-0.0637718,64.34061312675476,-0.0647355,64.99422788619995,1.8535,65.45240139961243,0.0995916,66.07830572128296,0.449055,66.40042924880981,0.448088,66.72118520736694,0.859369,66.75013470649719,23.9219
67.22312617301941,-0.0637699,67.55995893478394,-0.0647332,68.20088720321655,1.853439,68.67165899276733,0.0995918,69.27432823181152,0.449039,69.58648633956909,0.448068,69.88625502586365,0.859345,69.92673397064209,23.9219
70.3901891708374,-0.0637668,70.72505569458008,-0.0647305,71.33927345275879,1.853384,71.81089544296265,0.0995913,72.4133791923523,0.449024,72.71830034255981,0.448061,73.01519584655762,0.85932,73.06175971031189,23.9219
73.53622674942017,-0.0637629,73.85085415840149,-0.064729,74.4697470664978,1.85333,74.93870782852173,0.0995914,75.55367136001587,0.449009,75.85509014129639,0.448038,76.15093040466309,0.859299,76.19779777526855,23.9688
76.67773652076721,-0.0637599,77.00371146202087,-0.0647272,77.6040768623352,1.853279,78.07263851165771,0.099591,78.67827701568604,0.448992,78.98864912986755,0.448022,79.28536820411682,0.859271,79.33232307434082,23.8906
79.80524802207947,-0.0637573,80.11748313903809,-0.0647217,80.73329496383667,1.853218,81.18672370910645,0.099592,81.79857730865479,0.448977,82.09492444992065,0.448004,82.407644033432,0.859244,82.43898248672485,23.8438
82.91782808303833,-0.0637574,83.24440908432007,-0.0647244,83.86518573760986,1.85317,84.33055305480957,0.0995929,84.9365086555481,0.448962,85.24373316764832,0.447991,85.5584397315979,0.859227,85.6044614315033,23.8594
86.09108400344849,-0.0637562,86.40424299240112,-0.0647192,87.01865315437317,1.853112,87.47659873962402,0.0995917,88.08186841011047,0.448948,88.37749767303467,0.447975,88.6932954788208,0.859199,88.71914196014404,23.9063
89.20044803619385,-0.0637522,89.52244687080383,-0.0647167,90.12998151779175,1.853057,90.59286069869995,0.0995921,91.19898581504822,0.448936,91.50694131851196,0.447957,91.8078932762146,0.859176,91.8391387462616,23.8672
92.32916212081909,-0.0637438,92.6465060710907,-0.0647151,93.25506162643433,1.853007,93.71955919265747,0.0995921,94.31651043891907,0.448916,94.62228226661682,0.447935,94.92854714393616,0.859154,94.95423364639282,23.7969
95.44368243217468,-0.0637427,95.76595520973206,-0.0647108,96.42292094230652,1.852954,96.87831473350525,0.0995921,97.49365973472595,0.448897,97.79549908638,0.447923,98.11291193962097,0.85913,98.16353869438171,23.8125
98.64035320281982,-0.0637429,98.96247172355652,-0.0647089,99.57224464416504,1.852884,100.0315523147583,0.0995914,100.62890291213989,0.448882,100.94569802284241,0.447902,101.26296544075012,0.859105,101.29884243011475,23.8438
101.76758599281311,-0.0637416,102.09005331993103,-0.064707,102.70364904403687,1.852835,103.16588997840881,0.0995916,103.77482891082764,0.448864,104.0704607963562,0.447892,104.39766216278076,0.859084,104.43338441848755,23.7969
104.90150117874146,-0.063737,105.22840666770935,-0.0647054,105.83097171783447,1.852785,106.28803420066833,0.0995928,106.90195202827454,0.448848,107.21254014968872,0.447875,107.51842713356018,0.859059,107.56261682510376,23.8828
108.0345630645752,-0.0637363,108.3514199256897,-0.0647015,108.95652747154236,1.852742,109.4195020198822,0.099592,110.04012370109558,0.448833,110.34280920028687,0.447858,110.68510723114014,0.859038,110.71099615097046,23.8906
111.1845531463623,-0.063732,111.49126243591309,-0.0647011,112.11547899246216,1.852696,112.58972883224487,0.0995918,113.21488499641418,0.44882,113.51765203475952,0.447841,113.83318710327148,0.859015,113.86361241340637,23.8203
114.33110809326172,-0.0637323,114.6454381942749,-0.0646992,115.2615647315979,1.852655,115.72012567520142,0.0995911,116.32243347167969,0.448809,116.6285605430603,0.447831,116.9670307636261,0.858989,117.00296020507812,23.8828
117.48142385482788,-0.0637313,117.80367279052734,-0.0646975,118.41617250442505,1.852607,118.89332985877991,0.0995912,119.48692226409912,0.448796,119.79760694503784,0.447812,120.09912109375,0.858979,120.16132926940918,23.7656
120.62955904006958,-0.0637279,120.94323921203613,-0.0646944,121.5605800151825,1.852562,122.01765275001526,0.0995923,122.62584614753723,0.448781,122.93250322341919,0.447805,123.23946595191956,0.85895,123.27074408531189,23.7734
123.74937605857849,-0.0637283,124.06576371192932,-0.0646934,124.69003009796143,1.852522,125.16230273246765,0.0995923,125.76438784599304,0.448773,126.07143354415894,0.447793,126.37290978431702,0.858939,126.40892124176025,23.8828
126.87918949127197,-0.0637246,127.20658206939697,-0.0646901,127.83286142349243,1.852484,128.2904760837555,0.0995921,128.91409993171692,0.448758,129.2262680530548,0.447783,129.5594608783722,0.858914,129.58980536460876,23.8203
130.07325053215027,-0.0637193,130.406259059906,-0.0646877,131.01567935943604,1.852442,131.48870849609375,0.0995918,132.10441398620605,0.448747,132.42194986343384,0.447769,132.72800850868225,0.858906,132.79018425941467,23.7734
133.26944613456726,-0.063718,133.58129978179932,-0.0646874,134.1996169090271,1.852404,134.67425632476807,0.0995919,135.29287123680115,0.448734,135.5941195487976,0.447761,135.90497088432312,0.858889,135.93853330612183,23.8203
136.41268754005432,-0.0637173,136.73043394088745,-0.064686,137.34933519363403,1.852374,137.81886792182922,0.0995916,138.4301242828369,0.448727,138.7313973903656,0.447751,139.04015159606934,0.858868,139.0658576488495,23.8828
139.54486775398254,-0.0637145,139.86712741851807,-0.064686,140.48288226127625,1.852339,140.93540143966675,0.0995921,141.5525119304657,0.448717,141.85903358459473,0.447745,142.1914095878601,0.858857,142.22720885276794,23.8906
142.72157382965088,-0.0637168,143.039621591568,-0.0646847,143.6484353542328,1.852304,144.10171031951904,0.0995916,144.7062532901764,0.448706,145.01941180229187,0.447734,145.32237720489502,0.858839,145.35374975204468,23.8438
