Date:,Mon Sep 23 14:48:02 2024
Time:,1727117282.4430225
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t9,T
3387.5157504081726,-0.1193909,3387.8286650180817,-0.1137581,3388.4371724128723,2.133951,3388.906647205353,0.0996108,3389.5168936252594,0.550166,3389.8240604400635,0.555736,3390.135633468628,0.982714,3390.1792352199554,-40.2578
3390.6371896266937,-0.1191643,3390.954152584076,-0.1135313,3391.558286190033,2.132018,3392.0184535980225,0.0996128,3392.6479816436768,0.549804,3392.9503626823425,0.555371,3393.25115942955,0.981592,3393.2823243141174,-40.2578
3393.77130818367,-0.1189357,3394.088123321533,-0.1133027,3394.710258245468,2.130025,3395.1760387420654,0.0996116,3395.7786288261414,0.549431,3396.076769590378,0.555003,3396.384625673294,0.98045,3396.4311804771423,-40.2578
3396.9036984443665,-0.1187055,3397.2162041664124,-0.1130739,3397.839326620102,2.128022,3398.30371260643,0.0996114,3398.934097290039,0.549045,3399.245146751404,0.554607,3399.5751435756683,0.979283,3399.606385707855,-40.2578
3400.0752005577087,-0.1184699,3400.4029495716095,-0.1128369,3401.027063369751,2.125932,3401.4956476688385,0.0996116,3402.090837240219,0.548651,3402.412664413452,0.554216,3402.73695230484,0.978106,3402.7834963798523,-40.2578
3403.2672786712646,-0.1182298,3403.5852975845337,-0.1125979,3404.2044820785522,2.123784,3404.677527666092,0.0996106,3405.2884590625763,0.548238,3405.58522605896,0.553803,3405.9079115390778,0.976902,3405.9391565322876,-40.2578
3406.4137139320374,-0.1179892,3406.7265939712524,-0.1123603,3407.342109441757,2.121654,3407.8107941150665,0.0996112,3408.424022912979,0.547826,3408.736179590225,0.553383,3409.032984972,0.975691,3409.07954287529,-40.2578
3409.577333211899,-0.117747,3409.9019436836243,-0.1121181,3410.511538505554,2.119475,3410.976626634598,0.0996105,3411.5756866931915,0.547395,3411.887769460678,0.552954,3412.1845858097076,0.974469,3412.2157366275787,-40.2578
3412.6986939907074,-0.1175063,3413.021159887314,-0.1118795,3413.652629137039,2.117299,3414.1152682304382,0.099611,3414.7296013832092,0.546964,3415.057394504547,0.552515,3415.3781616687775,0.973244,3415.4164457321167,-40.2578
3415.9049525260925,-0.1172571,3416.212261199951,-0.111631,3416.8427715301514,2.115036,3417.3159835338593,0.0996112,3417.916128873825,0.546511,3418.2136793136597,0.552061,3418.520370721817,0.971998,3418.5670397281647,-40.2578
3419.038707971573,-0.1170094,3419.3564233779907,-0.1113888,3419.9861829280853,2.112801,3420.4453916549683,0.099611,3421.0443246364594,0.54606,3421.355955839157,0.551605,3421.6482787132263,0.970756,3421.695054292679,-40.2578
3422.1705956459045,-0.1167619,3422.483165025711,-0.1111429,3423.1182918548584,2.11053,3423.571921110153,0.0996115,3424.201857328415,0.545599,3424.5066816806793,0.551141,3424.8083238601685,0.969494,3424.8392601013184,-40.2578
3425.323559522629,-0.116512,3425.6370570659637,-0.1108942,3426.267114162445,2.108212,3426.730075597763,0.0996114,3427.3396475315094,0.545126,3427.6412131786346,0.550667,3427.9348649978638,0.968231,3427.981632709503,-40.2578
3428.4629497528076,-0.1162586,3428.7694647312164,-0.1106438,3429.3848490715027,2.10589,3429.8427147865295,0.0996114,3430.473168373108,0.544647,3430.770198583603,0.550179,3431.082992553711,0.966957,3431.1454684734344,-40.2578
3431.612462043762,-0.1160058,3431.9085569381714,-0.1103906,3432.518082857132,2.103522,3432.985646009445,0.099611,3433.610563993454,0.544158,3433.9260396957397,0.549689,3434.2333319187164,0.965665,3434.259083032608,-40.2578
3434.742248058319,-0.1157504,3435.0640025138855,-0.1101413,3435.690276622772,2.101135,3436.1533765792847,0.0996105,3436.7794165611267,0.543653,3437.08464884758,0.549181,3437.398719072342,0.964365,3437.4296758174896,-40.2578
3437.9136991500854,-0.1154945,3438.219381093979,-0.1098865,3438.860246896744,2.098722,3439.3183586597443,0.0996111,3439.9439499378204,0.543147,3440.247225522995,0.548676,3440.5403015613556,0.963082,3440.5899403095245,-40.2578
3441.0641322135925,-0.1152364,3441.3771805763245,-0.109633,3442.0068714618683,2.096303,3442.476141691208,0.0996117,3443.0990257263184,0.542632,3443.4079716205597,0.548159,3443.7148008346558,0.961778,3443.7459301948547,-40.2578
3444.229321718216,-0.1149816,3444.5482976436615,-0.1093804,3445.1578798294067,2.093867,3445.6157739162445,0.099611,3446.231615781784,0.542127,3446.5222203731537,0.547644,3446.8293364048004,0.960485,3446.8697662353516,-40.2578
3447.3485119342804,-0.1147282,3447.6598455905914,-0.109128,3448.2692239284515,2.091449,3448.7366378307343,0.0996119,3449.343065738678,0.541605,3449.6546607017517,0.547121,3449.972392320633,0.959166,3449.9980869293213,-40.2578
3450.4882395267487,-0.1144694,3450.7942414283752,-0.1088715,3451.424248456955,2.08896,3451.892446756363,0.0996116,3452.503609895706,0.541065,3452.8185324668884,0.54658,3453.1291513442993,0.957835,3453.1757488250732,-40.2578
3453.6607282161713,-0.1142051,3453.9729080200195,-0.10861,3454.584145307541,2.086388,3455.0530762672424,0.0996115,3455.658854007721,0.540515,3455.9812848567963,0.546021,3456.279953956604,0.95647,3456.3267257213593,-40.2578
3456.805282354355,-0.1139393,3457.117812395096,-0.1083485,3457.744296312332,2.083839,3458.2060770988464,0.0996103,3458.8210422992706,0.539956,3459.113172531128,0.545459,3459.419895887375,0.955102,3459.466803073883,-40.2578
3459.9452617168427,-0.113674,3460.273048400879,-0.1080851,3460.8983290195465,2.081219,3461.3581404685974,0.0996106,3461.9816222190857,0.539385,3462.2957861423492,0.544878,3462.618848800659,0.953701,3462.650007724762,-40.2578
3463.123087644577,-0.1133977,3463.450911998749,-0.1078134,3464.075859308243,2.078552,3464.542611837387,0.0996117,3465.1486732959747,0.538799,3465.4450163841248,0.54429,3465.759337902069,0.952287,3465.7905745506287,-40.2578
3466.2594792842865,-0.1131253,3466.5912322998047,-0.107549,3467.2034618854523,2.075896,3467.6751334667206,0.0996117,3468.285587787628,0.538214,3468.582127094269,0.543703,3468.894345998764,0.950901,3468.925583600998,-40.2578
