Date:,Tue Sep 17 16:32:46 2024
Time:,1726605166.5366628
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t9,T
0.4314408302307129,-0.0647325,0.7417948246002197,-0.0652634,1.3507030010223389,1.870407,1.821666955947876,0.099606,2.450336456298828,0.447557,2.747480869293213,0.447006,3.0463080406188965,0.882448,3.0821142196655273,23.4375
3.564620018005371,-0.064735,3.8810720443725586,-0.0652669,4.495987892150879,1.873684,4.950716972351074,0.0996056,5.565382480621338,0.447591,5.871476411819458,0.447044,6.173722743988037,0.882488,6.220584154129028,23.4375
6.695281982421875,-0.0647402,7.022758483886719,-0.0652706,7.648470401763916,1.873781,8.110257625579834,0.0996047,8.704916954040527,0.447616,9.021799564361572,0.447071,9.353903770446777,0.88253,9.385135173797607,23.4219
9.885471820831299,-0.0647469,10.208882808685303,-0.0652752,10.825586795806885,1.87388,11.289257764816284,0.0996051,11.889627456665039,0.447645,12.20154094696045,0.44711,12.529432535171509,0.882574,12.573301553726196,23.3984
13.042769432067871,-0.0647504,13.371089935302734,-0.0652783,14.017226696014404,1.873971,14.481687068939209,0.0996055,15.097148418426514,0.447676,15.409211874008179,0.447131,15.720274448394775,0.882611,15.745936870574951,23.4531
16.2299861907959,-0.0647565,16.552613019943237,-0.0652834,17.154531717300415,1.874069,17.61898374557495,0.0996055,18.234724283218384,0.447703,18.536628246307373,0.447166,18.848023891448975,0.882664,18.878971815109253,23.375
19.365386247634888,-0.0647644,19.68788504600525,-0.0652907,20.29797625541687,1.874172,20.75621247291565,0.0996051,21.370033979415894,0.447742,21.667052507400513,0.44721,21.963786125183105,0.882711,21.994759798049927,23.4531
22.484731197357178,-0.0647725,22.806607484817505,-0.0652935,23.41124200820923,1.874308,23.879321098327637,0.0996056,24.489269971847534,0.447786,24.78363585472107,0.447264,25.091936111450195,0.882793,25.11772894859314,23.5078
25.5858952999115,-0.0647806,25.90358567237854,-0.0653029,26.519173860549927,1.8745,26.978341579437256,0.0996046,27.58257031440735,0.447848,27.8946475982666,0.447329,28.20588779449463,0.882884,28.252760648727417,23.5078
28.71383500099182,-0.0647965,29.03948187828064,-0.0653125,29.663186073303223,1.874765,30.134632110595703,0.0996048,30.754806518554688,0.447939,31.05761957168579,0.447427,31.354057550430298,0.883024,31.410787343978882,23.5
31.887482166290283,-0.0648115,32.20202851295471,-0.0653299,32.83598041534424,1.875109,33.28974437713623,0.0996058,33.90457892417908,0.448055,34.21148657798767,0.447543,34.512436866760254,0.88319,34.548601150512695,23.4375
35.025049448013306,-0.0648348,35.317030906677246,-0.065346,35.94185781478882,1.875539,36.3953173160553,0.099605,37.02469229698181,0.448198,37.32196569442749,0.447698,37.633583784103394,0.883404,37.659313440322876,23.4844
38.145529985427856,-0.0648643,38.459487438201904,-0.0653723,39.1234610080719,1.876075,39.58195686340332,0.0996054,40.20128011703491,0.44837,40.50699210166931,0.447875,40.81391382217407,0.883663,40.84425091743469,23.5781
41.32430982589722,-0.0648995,41.63588237762451,-0.0653977,42.25510549545288,1.87671,42.711957931518555,0.0996059,43.32204031944275,0.448566,43.6336395740509,0.448093,43.952721118927,0.883969,44.0008008480072,23.5781
44.480886697769165,-0.0649389,44.793622970581055,-0.0654281,45.40199136734009,1.877449,45.86890769004822,0.0996057,46.49557185173035,0.448808,46.803098917007446,0.448347,47.131455183029175,0.88432,47.16239857673645,23.7734
47.635881185531616,-0.0649872,47.96410131454468,-0.06547,48.58470582962036,1.878301,49.05757403373718,0.0996052,49.67377328872681,0.449088,49.998695373535156,0.448625,50.315911293029785,0.884721,50.36276865005493,23.7266
50.839845418930054,-0.0650392,51.16297006607056,-0.0655114,51.81449055671692,1.879299,52.28369498252869,0.0996052,52.908119440078735,0.449387,53.2332329750061,0.44896,53.58257293701172,0.885179,53.61322903633118,23.7969
54.09714436531067,-0.0651019,54.42967748641968,-0.0655587,55.081788063049316,1.880403,55.550917863845825,0.0996052,56.18666410446167,0.449746,56.498971462249756,0.449332,56.8310968875885,0.885694,56.89357614517212,23.7969
57.38801407814026,-0.0651707,57.70016360282898,-0.0656147,58.35595679283142,1.881658,58.82934093475342,0.0996045,59.448776721954346,0.450134,59.74570298194885,0.449728,60.06668257713318,0.886264,60.11323356628418,23.9219
60.58248782157898,-0.0652425,60.89480519294739,-0.0656753,61.52613306045532,1.882972,61.99424409866333,0.099605,62.60449767112732,0.450549,62.89642381668091,0.450165,63.239073276519775,0.886862,63.28512263298035,24.0469
63.76724576950073,-0.0653218,64.08408832550049,-0.0657362,64.70428037643433,1.884415,65.17317771911621,0.0996055,65.77700352668762,0.450992,66.0847852230072,0.450634,66.39542150497437,0.887507,66.44155216217041,24.125
66.91513919830322,-0.0654067,67.22723579406738,-0.0658048,67.85786700248718,1.885952,68.31972169876099,0.0996063,68.92483353614807,0.451475,69.23092842102051,0.451121,69.53224158287048,0.888203,69.57897853851318,24.2656
70.05831170082092,-0.0654927,70.38047814369202,-0.0658746,70.98922061920166,1.887579,71.46166372299194,0.0996047,72.08536100387573,0.451976,72.39865708351135,0.451663,72.72642374038696,0.888941,72.78890085220337,24.2656
73.25784015655518,-0.0655934,73.58506369590759,-0.0659506,74.18682909011841,1.889348,74.65776109695435,0.0996054,75.25930666923523,0.452521,75.56496071815491,0.452229,75.86591243743896,0.889709,75.89718842506409,24.4375
76.37710762023926,-0.0656955,76.6999101638794,-0.066036,77.32953929901123,1.891169,77.79720640182495,0.099606,78.40252947807312,0.453094,78.7025237083435,0.452812,79.02930545806885,0.890541,79.07058024406433,24.6406
79.55368423461914,-0.0658026,79.87115216255188,-0.0661237,80.49285006523132,1.893116,80.96406602859497,0.0996049,81.56485080718994,0.453693,81.87175822257996,0.453444,82.17878413200378,0.891392,82.2246367931366,24.6719
82.68278861045837,-0.065913,82.98500370979309,-0.0662137,83.61637878417969,1.895142,84.08445477485657,0.0996059,84.67847275733948,0.454319,84.98543763160706,0.454097,85.29335927963257,0.892293,85.3236837387085,24.8047
85.80756306648254,-0.0660291,86.11002111434937,-0.0663085,86.7204806804657,1.897227,87.16313004493713,0.0996059,87.77197337150574,0.454968,88.08461427688599,0.454776,88.40221190452576,0.893205,88.42256927490234,24.9766
88.90670847892761,-0.0661542,89.21854305267334,-0.0664076,89.82421612739563,1.899417,90.27742791175842,0.0996052,90.89606189727783,0.45565,91.19342684745789,0.455479,91.49521517753601,0.894167,91.53647756576538,25.0938
92.00497770309448,-0.0662808,92.32250785827637,-0.0665076,92.95309710502625,1.901714,93.42146039009094,0.0996057,94.06447744369507,0.456368,94.36712861061096,0.456237,94.66892123222351,0.895179,94.7157576084137,25.3672
95.20066547393799,-0.0664171,95.51055431365967,-0.0666167,96.12402153015137,1.904129,96.58730006217957,0.0996052,97.19674038887024,0.457114,97.48807668685913,0.456998,97.80097532272339,0.896224,97.8368752002716,25.4766
98.31830382347107,-0.0665545,98.63505506515503,-0.0667282,99.24496388435364,1.906563,99.70770645141602,0.0996056,100.31373476982117,0.457877,100.6112060546875,0.457801,100.93399691581726,0.897298,100.96494007110596,25.6406
