seconds_pre_waveform_query	1729620071.0866168
seconds_post_waveform_query	1729620071.102405
xzero1	0
xmultiplier1	5e-05
yzero1	2.18
ymultiplier1	0.02
transfer_duty_cycle	1.0
xzero2	0
xmultiplier2	5e-05
yzero2	0.32
ymultiplier2	0.08
xzero3	0
xmultiplier3	5e-05
yzero3	-0.0
ymultiplier3	0.04
xzero4	0
xmultiplier4	5e-05
yzero4	-0.0
ymultiplier4	0.4
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2], d[3], d[4] )\n\nxlabels = 'x'\nylabels = ( 'y1', 'y2', 'y3', 'y4' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y1	y2	y3	y4
0.0014	0.01953	-0.7197	0.04	-5.2
0.0014500000000000001	0.03906	-0.88	0.0	-5.598
0.0015	0.01953	-0.88	0.04	-5.2
0.0015500000000000002	0.03906	-0.7197	0.0	-5.598
0.0016	0.01953	-0.8	0.04	-5.2
0.00165	0.0586	-0.88	0.0	-5.598
0.0017000000000000001	0.01953	-0.88	0.0	-5.2
0.00175	0.0586	-0.8	0.04	-5.598
0.0018000000000000002	0.03906	-0.8	0.04	-5.2
0.00185	0.01953	-0.88	0.0	-5.2
0.0019	0.03906	-0.88	0.04	-5.2
0.0019500000000000001	0.01953	-0.8	0.0	-5.2
0.002	0.01953	-0.88	0.04	-5.2
0.00205	0.0586	-0.8	0.0	-5.598
0.0021000000000000003	0.01953	-0.88	0.04	-5.2
0.00215	0.0586	-0.8	0.0	-5.2
0.0022	0.01953	-0.88	0.04	-5.2
0.0022500000000000003	0.0586	-0.8	0.0	-5.2
0.0023	0.01953	-0.88	0.0	-5.2
0.00235	0.0586	-0.8	0.04	-5.598
0.0024000000000000002	0.01953	-0.88	0.04	-5.2
0.00245	0.0586	-0.8	0.0	-5.598
0.0025	0.01953	-0.88	0.04	-5.2
0.00255	0.0586	-0.8	0.0	-5.598
0.0026000000000000003	0.01953	-0.8	0.04	-5.2
0.00265	0.0586	-0.88	0.0	-5.598
0.0027	0.01953	-0.88	0.0	-5.2
0.0027500000000000003	0.0586	-0.8	0.04	-5.598
0.0028	0.01953	-0.88	0.04	-5.2
0.00285	0.0586	-0.8	0.0	-5.2
0.0029000000000000002	0.01953	-0.88	0.04	-5.2
0.00295	0.0586	-0.8	0.0	-5.2
0.003	0.01953	-0.88	0.04	-5.2
0.00305	0.0586	-0.8	0.0	-5.598
0.0031000000000000003	0.01953	-0.88	0.04	-5.2
0.00315	0.0586	-0.8	0.0	-5.2
0.0032	0.01953	-0.8	0.04	-5.2
0.0032500000000000003	0.0586	-0.88	0.0	-5.2
0.0033	0.01953	-0.88	0.04	-5.2
0.00335	0.0586	-0.8	0.0	-5.598
0.0034000000000000002	0.01953	-0.88	0.0	-5.2
0.0034500000000000004	0.0586	-0.8	0.04	-5.598
0.0035	0.01953	-0.88	0.04	-5.2
0.00355	0.0586	-0.8	0.0	-5.598
0.0036000000000000003	0.01953	-0.88	0.04	-5.2
0.00365	0.0586	-0.8	0.0	-5.598
0.0037	0.01953	-0.88	0.04	-5.2
0.0037500000000000003	0.0586	-0.8	0.0	-5.598
0.0038	0.01953	-0.88	0.04	-5.2
0.00385	0.0586	-0.8	0.0	-5.2
0.0039000000000000003	0.01953	-0.8	0.04	-5.2
0.00395	0.0586	-1.04	0.0	-5.2
0.004	0.01953	-0.8	0.04	-5.2
0.00405	0.0586	-0.96	0.0	-5.2
0.0041	0.01953	-0.8	0.04	-5.2
0.00415	0.0586	-1.04	0.0	-5.2
0.004200000000000001	0.01953	-0.8	0.04	-5.2
0.00425	0.0586	-1.04	0.0	-5.598
0.0043	0.01953	-0.8	0.04	-5.2
0.004350000000000001	0.0586	-1.04	0.0	-5.2
0.0044	0.01953	-1.04	0.04	-5.2
0.00445	0.0586	-0.8	0.0	-5.2
0.0045000000000000005	0.01953	-0.8	0.04	-5.2
0.00455	0.0586	-1.04	0.0	-5.598
0.0046	0.01953	-1.04	0.04	-5.2
0.0046500000000000005	0.0586	-0.8	0.0	-5.598
0.0047	0.01953	-1.04	0.04	-5.2
0.00475	0.0586	-0.8	0.0	-5.598
0.0048000000000000004	0.01953	-1.04	0.0	-5.2
0.00485	0.0586	-0.8	0.04	-5.598
0.0049	0.01953	-1.04	0.04	-5.2
0.00495	0.0586	-0.8	0.0	-5.598
0.005	0.01953	-0.8	0.0	-5.2
0.005050000000000001	0.0586	-1.04	0.04	-5.2
0.0051	0.01953	-0.88	0.04	-5.2
0.00515	0.0586	-1.04	0.0	-5.2
0.005200000000000001	0.01953	-1.04	0.0	-5.2
0.00525	0.0586	-0.8	0.04	-5.598
0.0053	0.01953	-0.88	0.04	-5.2
0.005350000000000001	0.0586	-1.04	0.0	-5.2
0.0054	0.01953	-1.04	0.04	-5.2
0.00545	0.0586	-0.88	0.0	-5.2
0.0055000000000000005	0.01953	-1.04	0.04	-5.2
0.00555	0.0586	-0.8	0.0	-5.2
0.0056	0.01953	-1.04	0.04	-5.2
0.0056500000000000005	0.0586	-0.8	0.0	-5.598
0.0057	0.01953	-1.04	0.04	-5.2
0.00575	0.0586	-0.88	0.0	-5.598
0.0058000000000000005	0.01953	-0.96	0.04	-5.2
0.00585	0.0586	-1.04	0.0	-5.598
0.0059	0.01953	-1.04	0.04	-5.2
0.00595	0.0586	-0.88	0.0	-5.598
0.006	0.01953	-0.96	0.04	-5.2
0.006050000000000001	0.0586	-1.04	0.0	-5.598
0.0061	0.01953	-1.04	0.0	-5.2
0.00615	0.0586	-0.96	0.12	-5.598
0.006200000000000001	0.01953	-0.96	0.0	-5.2
0.00625	0.0586	-1.04	0.04	-5.2
0.0063	0.01953	-1.04	0.04	-5.2
0.006350000000000001	0.0586	-0.96	0.0	-5.2
0.0064	0.01953	-1.04	0.04	-5.2
0.00645	0.0586	-0.96	0.0	-5.598
0.006500000000000001	0.01953	-0.96	0.04	-5.2
0.00655	0.0586	-1.04	0.0	-5.2
0.0066	0.01953	-0.96	0.0	-5.2
0.0066500000000000005	0.0586	-1.04	0.04	-5.2
0.0067	0.01953	-1.04	0.04	-5.2
0.00675	0.0586	-0.96	0.0	-5.2
0.0068000000000000005	0.01953	-1.04	0.04	-5.2
0.00685	0.0586	-0.96	0.0	-5.598
0.006900000000000001	0.0586	-0.96	0.04	-5.2
0.0069500000000000004	0.01953	-1.04	0.0	-5.598
0.007	0.01953	-0.96	0.04	-5.2
0.007050000000000001	0.0586	-1.04	0.0	-5.598
0.0071	0.01953	-0.96	0.04	-5.2
0.00715	0.0586	-1.04	0.0	-5.598
0.007200000000000001	0.01953	-1.04	0.04	-5.2
0.00725	0.0586	-0.96	0.0	-5.598
0.0073	0.01953	-0.96	0.04	-5.2
0.007350000000000001	0.0586	-1.04	0.0	-5.2
0.0074	0.01953	-1.04	0.04	-5.2
0.00745	0.0586	-0.96	0.0	-5.2
0.007500000000000001	0.01953	-1.04	0.04	-5.2
0.00755	0.0586	-0.96	0.0	-5.598
0.0076	0.01953	-0.96	0.04	-5.2
0.0076500000000000005	0.0586	-1.04	0.0	-5.2
0.0077	0.01953	-1.04	0.0	-5.2
0.00775	0.0586	-0.96	0.04	-5.2
0.0078000000000000005	0.01953	-1.04	0.04	-5.2
0.007850000000000001	0.0586	-0.96	0.0	-5.598
0.0079	0.01953	-0.96	0.04	-5.2
0.00795	0.0586	-1.04	0.0	-5.598
0.008	0.01953	-1.04	0.04	-5.598
0.00805	0.0586	-0.96	0.0	4.797
0.0081	0.01953	-0.96	0.04	4.4
0.008150000000000001	0.0586	-1.04	0.0	4.797
0.0082	0.01953	-1.04	0.04	4.797
0.00825	0.0586	-0.96	0.0	4.4
0.0083	0.01953	-0.96	0.04	4.4
0.00835	0.0586	-1.04	0.0	4.797
0.008400000000000001	0.01953	-0.96	0.04	4.797
0.008450000000000001	0.0586	-1.04	0.0	4.4
0.0085	0.01953	-0.96	0.04	4.4
0.00855	0.0586	-1.04	0.0	4.797
0.0086	0.01953	-0.96	0.04	4.797
0.00865	0.0586	-1.04	0.0	4.4
0.008700000000000001	0.01953	-0.96	0.04	4.4
0.00875	0.0586	-1.04	0.0	4.797
0.0088	0.0586	-0.96	0.04	4.4
0.00885	0.01953	-1.04	0.0	4.797
0.0089	0.01953	-0.96	0.04	4.797
0.00895	0.03906	-1.04	0.0	4.4
0.009000000000000001	0.01953	-1.04	0.04	4.4
0.00905	0.0586	-0.96	0.0	4.797
0.0091	0.01953	-1.04	0.04	4.797
0.00915	0.0586	-0.96	0.0	4.4
0.0092	0.01953	-0.96	0.04	4.797
0.009250000000000001	0.0586	-1.04	0.0	4.4
0.009300000000000001	0.03906	-0.96	0.04	4.4
0.00935	0.01953	-1.04	0.0	4.797
0.0094	0.01953	-0.96	0.04	4.797
0.00945	0.0586	-1.04	0.0	4.4
0.0095	0.01953	-0.96	0.0	4.797
0.009550000000000001	0.0586	-1.04	0.04	4.4
0.009600000000000001	0.01953	-0.96	0.04	4.797
0.00965	0.0586	-1.04	0.0	4.4
0.0097	0.01953	-0.96	0.04	4.4
0.00975	0.0586	-1.04	0.0	4.797
0.0098	0.01953	-1.04	0.04	4.4
0.009850000000000001	0.0586	-0.96	0.0	4.797
0.0099	0.01953	-0.96	0.04	4.4
0.00995	0.0586	-1.04	0.0	4.797
0.01	0.01953	-0.96	0.04	4.4
0.01005	0.0586	-1.04	0.0	5.2
0.010100000000000001	0.01953	-1.04	0.04	5.2
0.010150000000000001	0.0586	-0.96	0.0	4.4
0.0102	0.01953	-0.96	0.04	5.2
0.01025	0.0586	-1.04	0.0	4.4
0.0103	0.01953	-1.04	0.04	5.2
0.01035	0.0586	-0.96	0.0	4.4
0.010400000000000001	0.01953	-0.96	0.04	5.2
0.010450000000000001	0.0586	-1.04	0.0	4.4
0.0105	0.01953	-0.96	0.04	4.4
0.01055	0.0586	-1.04	0.0	5.2
0.0106	0.01953	-1.04	0.04	5.2
0.01065	0.0586	-0.88	0.0	4.4
0.010700000000000001	0.01953	-0.96	0.0	5.2
0.010750000000000001	0.0586	-1.04	0.04	4.4
0.0108	0.01953	-1.04	0.04	5.2
0.01085	0.0586	-0.8	0.0	4.4
0.0109	0.0586	-1.04	0.04	5.2
0.01095	0.01953	-0.8	0.0	4.4
0.011000000000000001	0.01953	-1.04	0.0	5.2
0.01105	0.0586	-0.8	0.04	4.4
0.0111	0.01953	-1.04	0.04	5.2
0.01115	0.0586	-0.8	0.0	4.4
0.0112	0.01953	-1.04	0.04	5.2
0.011250000000000001	0.0586	-0.8	0.0	4.4
0.011300000000000001	0.01953	-1.04	0.04	5.2
0.01135	0.0586	-0.8	0.0	4.4
0.0114	0.01953	-1.04	0.04	5.2
0.01145	0.0586	-0.8	0.0	4.4
0.0115	0.01953	-0.8	0.04	4.4
0.011550000000000001	0.0586	-1.04	0.0	5.2
0.011600000000000001	0.01953	-1.04	0.04	4.4
0.01165	0.03906	-0.8	0.0	5.2
0.0117	0.01953	-1.04	0.04	5.2
0.01175	0.0586	-0.8	0.0	4.4
0.0118	0.01953	-0.8	0.04	4.4
0.011850000000000001	0.0586	-1.04	0.0	5.2
0.0119	0.01953	-0.8	0.04	4.4
0.01195	0.0586	-0.96	0.0	5.2
0.012	0.01953	-0.8	0.04	4.4
0.01205	0.0586	-0.88	0.0	5.2
0.012100000000000001	0.01953	-0.88	0.0	4.4
0.012150000000000001	0.0586	-0.8	0.04	5.2
0.0122	0.01953	-0.88	0.04	4.4
0.01225	0.0586	-0.8	0.0	4.797
0.0123	0.01953	-0.8	0.04	4.4
0.01235	0.0586	-0.88	0.0	4.797
0.012400000000000001	0.01953	-0.8	0.04	4.4
0.012450000000000001	0.0586	-0.88	0.0	4.797
0.0125	0.01953	-0.8	0.04	4.4
0.01255	0.0586	-0.96	0.0	4.797
0.0126	0.01953	-0.8	0.04	4.4
0.01265	0.0586	-0.96	0.0	4.797
0.012700000000000001	0.01953	-0.88	0.04	4.4
0.012750000000000001	0.0586	-0.8	0.0	4.797
0.0128	0.01953	-0.88	0.04	4.797
0.01285	0.0586	-0.8	0.0	4.4
0.0129	0.01953	-0.88	0.04	4.4
0.012950000000000001	0.0586	-0.8	0.0	4.797
0.013000000000000001	0.01953	-0.88	0.04	4.4
0.01305	0.0586	-0.8	0.0	4.797
0.0131	0.01953	-0.88	0.04	4.4
0.01315	0.0586	-0.8	0.0	5.2
0.0132	0.01953	-0.88	0.0	4.4
0.013250000000000001	0.0586	-0.8	0.04	4.797
0.013300000000000001	0.01953	-0.88	0.0	4.4
0.01335	0.0586	-0.8	0.04	4.797
0.0134	0.01953	-0.88	0.04	4.4
0.01345	0.0586	-0.8	0.0	4.797
0.0135	0.01953	-0.88	0.04	4.4
0.013550000000000001	0.0586	-0.8	0.0	4.797
0.013600000000000001	0.01953	-0.88	0.04	4.797
0.01365	0.0586	-0.8	0.0	4.4
0.0137	0.01953	-0.88	0.04	4.797
0.01375	0.0586	-0.8	0.0	4.4
0.013800000000000002	0.01953	-0.8	0.0	4.4
0.013850000000000001	0.0586	-0.88	0.04	4.797
0.013900000000000001	0.01953	-0.88	0.0	4.797
0.01395	0.0586	-0.8	0.04	4.4
0.014	0.0586	-0.88	0.04	4.797
0.01405	0.01953	-0.8	0.0	4.4
0.014100000000000001	0.01953	-0.88	0.04	4.797
0.014150000000000001	0.0586	-0.8	0.0	4.4
0.0142	0.01953	-0.88	0.04	4.4
0.01425	0.0586	-0.8	0.0	4.797
0.0143	0.01953	-0.8	0.04	4.4
0.01435	0.0586	-0.88	0.0	4.797
0.014400000000000001	0.01953	-0.88	0.04	4.797
0.014450000000000001	0.0586	-0.8	0.0	4.4
0.0145	0.01953	-0.88	0.04	4.797
0.01455	0.0586	-0.7197	0.0	4.4
0.0146	0.01953	-0.88	0.04	4.4
0.014650000000000002	0.0586	-0.7197	0.0	4.797
0.014700000000000001	0.0586	-0.88	0.04	4.797
0.014750000000000001	0.01953	-0.7197	0.0	4.4
0.0148	0.01953	-0.7197	0.04	4.797
0.01485	0.0586	-0.88	0.0	4.4
0.0149	0.01953	-0.7197	0.04	4.797
0.014950000000000001	0.0586	-0.88	0.0	4.4
0.015000000000000001	0.01953	-0.7197	0.0	4.4
0.015050000000000001	0.0586	-0.8	0.04	4.797
0.0151	0.01953	-0.7197	0.04	4.4
0.01515	0.0586	-0.8	0.0	4.797
0.0152	0.01953	-0.7197	0.04	4.797
0.015250000000000001	0.0586	-0.8	0.0	4.4
0.015300000000000001	0.01953	-0.7197	0.0	4.4
0.01535	0.0586	-0.8	0.04	4.797
0.0154	0.01953	-0.7197	0.04	4.4
0.01545	0.0586	-0.8	0.0	4.797
0.0155	0.01953	-0.7197	0.0	4.797
0.015550000000000001	0.0586	-0.8	0.04	4.4
0.015600000000000001	0.01953	-0.7197	0.04	4.797
0.01565	0.0586	-0.8	0.0	4.4
0.015700000000000002	0.01953	-0.8	0.04	4.4
0.01575	0.0586	-0.7197	0.0	4.797
0.0158	0.01953	-0.7197	0.04	4.797
0.01585	0.0586	-0.8	0.0	4.4
0.0159	0.0586	-0.7197	0.04	4.797
0.015950000000000002	0.01953	-0.8	0.0	4.4
0.016	0.01953	-0.8	0.04	4.4
0.016050000000000002	0.0586	-0.5605	0.0	4.797
0.0161	0.01953	-0.8	0.04	4.4
0.01615	0.0586	-0.5605	0.0	4.797
0.0162	0.01953	-0.5605	0.0	4.4
0.01625	0.0586	-0.8	0.04	4.797
0.016300000000000002	0.01953	-0.6396	0.04	4.797
0.01635	0.0586	-0.5605	0.0	4.4
0.0164	0.01953	-0.6396	0.0	4.4
0.01645	0.0586	-0.5605	0.04	4.797
0.0165	0.01953	-0.6396	0.0	4.4
0.016550000000000002	0.0586	-0.5605	0.04	4.797
0.0166	0.01953	-0.5605	0.04	4.4
0.01665	0.0586	-0.6396	0.0	4.797
0.0167	0.01953	-0.6396	0.0	4.797
0.01675	0.0586	-0.5605	0.04	4.4
0.016800000000000002	0.01953	-0.6396	0.0	4.4
0.01685	0.0586	-0.5605	0.04	4.797
0.016900000000000002	0.01953	-0.6396	0.04	4.4
0.01695	0.0586	-0.5605	0.0	4.797
0.017	0.0586	-0.5605	0.0	4.4
0.01705	0.01953	-0.6396	0.04	4.797
0.0171	0.03906	-0.6396	0.04	4.4
0.017150000000000002	0.01953	-0.4802	0.0	4.797
0.0172	0.01953	-0.6396	0.04	4.4
0.01725	0.0586	-0.4802	0.0	4.797
0.0173	0.0586	-0.6396	0.0	4.797
0.01735	0.01953	-0.4802	0.04	4.4
0.017400000000000002	0.0586	-0.4802	0.04	4.4
0.01745	0.01953	-0.6396	0.0	4.797
0.0175	0.01953	-0.5605	0.04	4.797
0.01755	0.0586	-0.4802	0.0	4.4
0.0176	0.01953	-0.4802	0.0	4.797
0.017650000000000002	0.0586	-0.5605	0.04	4.4
0.0177	0.01953	-0.4802	0.04	4.4
0.017750000000000002	0.0586	-0.5605	0.0	4.797
0.0178	0.01953	-0.5605	0.04	4.4
0.01785	0.0586	-0.4802	0.0	4.797
0.0179	0.01953	-0.4802	0.04	4.4
0.01795	0.0586	-0.5605	0.0	4.797
0.018000000000000002	0.01953	-0.4802	0.0	4.797
0.01805	0.0586	-0.5605	0.04	4.4
0.0181	0.01953	-0.4802	0.0	4.797
0.01815	0.0586	-0.5605	0.04	4.4
0.0182	0.01953	-0.4802	0.04	4.4
0.018250000000000002	0.0586	-0.5605	0.0	4.797
0.0183	0.01953	-0.5605	0.04	4.4
0.01835	0.0586	-0.4802	0.0	4.797
0.0184	0.01953	-0.5605	0.04	4.797
0.01845	0.0586	-0.32	0.0	4.4
0.018500000000000003	0.01953	-0.32	0.04	4.797
0.01855	0.0586	-0.5605	0.0	4.4
0.018600000000000002	0.01953	-0.4001	0.04	4.797
0.01865	0.0586	-0.32	0.0	4.4
0.0187	0.01953	-0.4001	0.04	4.797
0.01875	0.0586	-0.32	0.0	4.4
0.0188	0.0586	-0.4001	0.04	4.797
0.018850000000000002	0.01953	-0.32	0.0	4.4
0.0189	0.01953	-0.4001	0.04	4.797
0.01895	0.0586	-0.32	0.0	4.4
0.019	0.01953	-0.4001	0.04	4.4
0.01905	0.0586	-0.32	0.0	4.797
0.019100000000000002	0.01953	-0.32	0.0	4.797
0.01915	0.0586	-0.4001	0.04	4.4
0.019200000000000002	0.01953	-0.32	0.0	4.797
0.01925	0.0586	-0.4001	0.04	4.4
0.0193	0.0586	-0.32	0.04	4.797
0.019350000000000003	0.01953	-0.4001	0.0	4.4
0.0194	0.01953	-0.4001	0.04	4.4
0.019450000000000002	0.0586	-0.32	0.0	4.797
0.0195	0.01953	-0.4001	0.04	4.797
0.01955	0.0586	-0.32	0.0	4.4
0.0196	0.01953	-0.4001	0.04	4.797
0.01965	0.0586	-0.24	0.0	4.4
0.019700000000000002	0.01953	-0.4001	0.04	4.4
0.01975	0.0586	-0.24	0.0	4.797
0.0198	0.01953	-0.24	0.0	4.4
0.01985	0.0586	-0.4001	0.04	4.797
0.0199	0.0586	-0.24	0.04	4.797
0.019950000000000002	0.01953	-0.32	0.0	4.4
0.02	0.0586	-0.32	0.04	4.4
0.020050000000000002	0.01953	-0.24	0.0	4.797
0.0201	0.01953	-0.24	0.04	4.4
0.02015	0.0586	-0.32	0.0	4.797
0.020200000000000003	0.01953	-0.24	0.04	4.4
0.02025	0.0586	-0.32	0.0	4.797
0.020300000000000002	0.01953	-0.32	0.0	4.4
0.02035	0.0586	-0.24	0.04	4.797
0.0204	0.01953	-0.24	0.04	4.797
0.02045	0.0586	-0.32	0.0	4.4
0.0205	0.01953	-0.24	0.0	4.797
0.020550000000000002	0.0586	-0.32	0.04	4.4
0.0206	0.0586	-0.24	0.04	4.797
0.02065	0.01953	-0.32	0.0	4.4
0.0207	0.01953	-0.32	0.04	4.797
0.02075	0.0586	-0.24	0.0	4.4
0.020800000000000003	0.01953	-0.32	0.0	4.797
0.02085	0.0586	-0.0801	0.04	4.4
0.020900000000000002	0.01953	-0.0801	0.04	4.4
0.02095	0.0586	-0.32	0.0	4.797
0.021	0.01953	-0.0801	0.04	4.4
0.021050000000000003	0.0586	-0.24	0.0	4.797
0.0211	0.01953	-0.1599	0.04	4.797
0.021150000000000002	0.0586	-0.0801	0.0	4.4
0.0212	0.01953	-0.1599	0.04	4.797
0.02125	0.0586	-0.0801	0.0	4.4
0.0213	0.01953	-0.1599	0.04	4.797
0.02135	0.0586	-0.0801	0.0	4.4
0.021400000000000002	0.01953	-0.1599	0.0	4.797
0.02145	0.0586	-0.0801	0.04	4.4
0.021500000000000002	0.01953	-0.0801	0.0	4.797
0.02155	0.0586	-0.1599	0.04	4.4
0.0216	0.01953	-0.1599	0.0	4.4
0.021650000000000003	0.0586	-0.0801	0.04	4.797
0.0217	0.01953	-0.1599	0.0	4.4
0.021750000000000002	0.0586	-0.0801	0.04	4.797
0.0218	0.01953	-0.1599	0.04	4.4
0.02185	0.0586	-0.0801	0.0	4.797
0.0219	0.0586	-0.1599	0.0	4.797
0.02195	0.01953	0.0	0.04	4.4
0.022000000000000002	0.0586	-0.1599	0.0	4.797
0.02205	0.01953	0.0	0.04	4.4
0.0221	0.01953	-0.1599	0.04	4.4
0.02215	0.0586	0.0	0.0	4.797
0.0222	0.01953	0.0	0.04	4.797
0.022250000000000002	0.0586	-0.1599	0.0	4.4
0.0223	0.0586	0.0	0.04	4.4
0.022350000000000002	0.01953	-0.0801	0.0	4.797
0.0224	0.01953	0.0	0.04	4.797
0.02245	0.0586	-0.0801	0.0	4.4
0.022500000000000003	0.01953	0.0	0.04	4.797
0.02255	0.0586	-0.0801	0.0	4.4
0.022600000000000002	0.01953	-0.0801	0.04	4.4
0.02265	0.0586	0.0	0.0	4.797
0.0227	0.01953	0.0	0.04	4.4
0.02275	0.0586	-0.0801	0.0	4.797
0.0228	0.01953	0.0	0.0	4.4
0.022850000000000002	0.0586	-0.0801	0.04	4.797
0.0229	0.01953	0.0	0.04	4.797
0.02295	0.0586	-0.0801	0.0	4.4
0.023	0.0586	-0.0801	0.04	4.4
0.02305	0.01953	0.0	0.0	4.797
0.023100000000000002	0.01953	-0.0801	0.04	4.4
0.02315	0.0586	0.0801	0.0	4.797
0.023200000000000002	0.0586	-0.0801	0.04	4.797
0.02325	0.01953	0.16	0.0	4.4
0.0233	0.01953	-0.0801	0.04	4.797
0.023350000000000003	0.0586	0.16	0.0	4.4
0.0234	0.01953	0.16	0.04	4.4
0.023450000000000002	0.0586	0.0	0.0	4.797
0.0235	0.01953	0.0801	0.0	4.4
0.02355	0.0586	0.16	0.04	4.797
0.0236	0.0586	0.0801	0.04	4.4
0.02365	0.01953	0.16	0.0	4.797
0.023700000000000002	0.01953	0.0801	0.04	4.797
0.02375	0.0586	0.16	0.0	4.4
0.0238	0.0586	0.0801	0.04	4.4
0.02385	0.01953	0.16	0.0	4.797
0.0239	0.01953	0.0801	0.0	4.4
0.023950000000000003	0.0586	0.16	0.04	4.797
0.024	0.01953	0.0801	0.04	4.4
0.024050000000000002	0.0586	0.16	0.0	4.797
0.0241	0.01953	0.0801	0.04	4.4
0.02415	0.0586	0.16	0.0	4.797
0.024200000000000003	0.01953	0.0801	0.04	4.4
0.02425	0.0586	0.16	0.0	4.797
0.024300000000000002	0.0586	0.0801	0.04	4.797
0.02435	0.01953	0.16	0.0	4.4
0.0244	0.01953	0.0801	0.04	4.797
0.02445	0.0586	0.24	0.0	4.4
0.0245	0.01953	0.24	0.04	4.797
0.024550000000000002	0.0586	0.0801	0.0	4.4
0.0246	0.0586	0.24	0.04	4.4
0.024650000000000002	0.01953	0.16	0.0	4.797
0.0247	0.0586	0.24	0.0	4.4
0.02475	0.01953	0.16	0.04	4.797
0.024800000000000003	0.01953	0.24	0.04	4.797
0.02485	0.0586	0.16	0.0	4.4
0.024900000000000002	0.01953	0.24	0.04	4.797
0.02495	0.0586	0.16	0.0	4.4
0.025	0.01953	0.24	0.04	4.4
0.025050000000000003	0.0586	0.16	0.0	4.797
0.0251	0.01953	0.24	0.04	4.797
0.025150000000000002	0.0586	0.16	0.0	4.4
0.0252	0.01953	0.16	0.04	4.797
0.02525	0.0586	0.24	0.0	4.4
0.0253	0.01953	0.24	0.04	4.4
0.02535	0.0586	0.16	0.0	4.797
0.025400000000000002	0.0586	0.24	0.04	4.4
0.02545	0.01953	0.16	0.0	4.797
0.025500000000000002	0.03906	0.24	0.04	4.797
0.02555	0.01953	0.16	0.0	4.4
0.0256	0.01953	0.16	0.0	4.797
0.025650000000000003	0.0586	0.4001	0.04	4.4
0.0257	0.01953	0.16	0.04	4.797
0.025750000000000002	0.0586	0.4001	0.0	4.4
0.0258	0.01953	0.32	0.0	4.797
0.02585	0.0586	0.4001	0.04	4.4
0.025900000000000003	0.01953	0.32	0.04	4.4
0.02595	0.0586	0.4001	0.0	4.797
0.026000000000000002	0.0586	0.32	0.04	4.797
0.02605	0.01953	0.4001	0.0	4.4
0.0261	0.01953	0.4001	0.0	4.797
0.02615	0.0586	0.32	0.04	4.4
0.0262	0.01953	0.32	0.04	4.797
0.026250000000000002	0.0586	0.4001	0.0	4.4
0.0263	0.01953	0.4001	0.04	4.4
0.026350000000000002	0.0586	0.32	0.0	4.797
0.0264	0.01953	0.32	0.0	4.4
0.02645	0.0586	0.4001	0.04	4.797
0.026500000000000003	0.01953	0.4001	0.0	4.797
