Date:,Thu Sep  5 13:47:39 2024
Time:,1725558459.9965076
t1,v1,t2,v2,t3,v3,t4,v4,t9,T
66.18974804878235,-0.0062812,66.50089907646179,-0.0063859,66.80819773674011,0.1820071,67.09942483901978,0.0099412,67.1150369644165,21.3672
67.41765999794006,-0.006281,67.72486543655396,-0.0063865,68.04715919494629,0.1820044,68.35527157783508,0.0099418,68.3862795829773,21.3906
68.67223477363586,-0.0062806,68.98704838752747,-0.0063858,69.30398607254028,0.182004,69.6011815071106,0.0099417,69.61898446083069,21.3438
69.92565655708313,-0.0062802,70.23284649848938,-0.0063867,70.55443477630615,0.1820039,70.85965752601624,0.009941,70.87527537345886,21.4063
71.1774480342865,-0.0062823,71.47523641586304,-0.0063865,71.78794956207275,0.1820039,72.08013772964478,0.0099415,72.11105847358704,21.4297
72.39549779891968,-0.0062806,72.70860457420349,-0.0063878,73.03028917312622,0.1820053,73.3240954875946,0.0099421,73.35534024238586,21.3125
73.65187573432922,-0.0062807,73.95124053955078,-0.0063861,74.24514532089233,0.1820057,74.53315329551697,0.0099416,74.54877233505249,21.4297
74.85371685028076,-0.006282,75.15405297279358,-0.0063867,75.45557355880737,0.1820046,75.77840757369995,0.0099423,75.8043053150177,21.3438
76.10137867927551,-0.006282,76.40405559539795,-0.0063864,76.70667624473572,0.1820085,77.02459478378296,0.0099416,77.0656955242157,21.3828
77.3727343082428,-0.0062807,77.67909216880798,-0.0063867,77.96182179450989,0.1820062,78.26776170730591,0.0099418,78.2932767868042,21.3828
78.58445072174072,-0.0062803,78.88551473617554,-0.0063857,79.18820786476135,0.1820088,79.50101733207703,0.0099422,79.53195714950562,21.4141
79.85514974594116,-0.0062807,80.16519713401794,-0.0063862,80.47835063934326,0.182012,80.78140592575073,0.0099416,80.79699277877808,21.3203
81.09996104240417,-0.0062808,81.4007818698883,-0.0063856,81.71726846694946,0.1820133,82.03093457221985,0.0099421,82.04655289649963,21.3281
82.35345935821533,-0.0062808,82.64448189735413,-0.0063856,82.95201921463013,0.1820071,83.2726263999939,0.0099425,83.29831337928772,21.5
83.59514594078064,-0.0062811,83.91171789169312,-0.0063849,84.22439217567444,0.1820081,84.5395622253418,0.0099419,84.55973649024963,21.4063
84.85656094551086,-0.0062816,85.15407919883728,-0.0063858,85.47626972198486,0.1820109,85.79964756965637,0.009942,85.84552454948425,21.4063
86.14745855331421,-0.0062802,86.44872164726257,-0.0063857,86.75152277946472,0.1820138,87.06295824050903,0.0099423,87.1098141670227,21.3281
87.40419936180115,-0.0062808,87.71628904342651,-0.0063863,88.02815127372742,0.1820136,88.34500169754028,0.0099425,88.36061406135559,21.3828
88.66198921203613,-0.0062811,88.96445345878601,-0.0063859,89.2726686000824,0.1820133,89.59037065505981,0.0099424,89.61057591438293,21.3906
89.90224480628967,-0.0062804,90.20335292816162,-0.0063849,90.50480031967163,0.1820096,90.81770157814026,0.009943,90.82770538330078,21.4063
91.13504219055176,-0.0062799,91.4378719329834,-0.0063848,91.74913263320923,0.1820076,92.05190467834473,0.0099425,92.07208704948425,21.3906
92.36727809906006,-0.0062811,92.67335224151611,-0.0063858,92.96818041801453,0.1820087,93.2804799079895,0.0099419,93.30072498321533,21.3672
93.59745240211487,-0.0062793,93.92039251327515,-0.0063855,94.22624325752258,0.1820107,94.5388810634613,0.0099422,94.55419325828552,21.3125
94.86283445358276,-0.0062797,95.16465997695923,-0.0063853,95.46743297576904,0.1820156,95.77671217918396,0.0099418,95.79231524467468,21.3281
96.08711695671082,-0.0062802,96.39663767814636,-0.0063858,96.71874213218689,0.1820154,97.01085829734802,0.0099423,97.04180908203125,21.4141
97.32908034324646,-0.0062808,97.6419677734375,-0.0063853,97.9491548538208,0.1820092,98.2509024143219,0.0099413,98.27106285095215,21.3906
98.55701804161072,-0.0062807,98.86569166183472,-0.0063854,99.17974019050598,0.1820095,99.48609852790833,0.0099422,99.5320336818695,21.4063
99.82331323623657,-0.0062799,100.13203525543213,-0.0063854,100.44203233718872,0.1820102,100.76481103897095,0.009942,100.7762234210968,21.4531
101.0728120803833,-0.0062801,101.38011837005615,-0.0063858,101.68668603897095,0.1820097,101.98932218551636,0.0099419,102.00494456291199,21.3906
102.30776071548462,-0.0062809,102.61530423164368,-0.006386,102.90779733657837,0.1820172,103.22361016273499,0.0099426,103.23925042152405,21.3828
103.54200458526611,-0.0062799,103.85961580276489,-0.0063859,104.16215467453003,0.182016,104.46944999694824,0.0099428,104.48507261276245,21.4688
104.77853894233704,-0.0062804,105.08127617835999,-0.0063853,105.39815330505371,0.1820111,105.71105146408081,0.0099444,105.72639036178589,21.4297
106.0342366695404,-0.0062803,106.3399875164032,-0.0063849,106.65612626075745,0.1820122,106.95469927787781,0.0099434,106.97034788131714,21.3125
107.26772952079773,-0.0062808,107.58906865119934,-0.0063857,107.88994884490967,0.1820113,108.19791078567505,0.0099416,108.22914671897888,21.4063
108.54349374771118,-0.0062797,108.86646699905396,-0.006385,109.16733765602112,0.182012,109.48996496200562,0.0099431,109.50558471679688,21.3906
109.80296516418457,-0.0062812,110.11547183990479,-0.006385,110.40133213996887,0.1820115,110.7141501903534,0.0099436,110.72942852973938,21.4531
111.04673981666565,-0.0062811,111.34962558746338,-0.0063864,111.65189480781555,0.1820122,111.96457743644714,0.0099425,111.98018383979797,21.4141
112.27765250205994,-0.0062799,112.59499216079712,-0.0063859,112.9054582118988,0.1820127,113.21327304840088,0.0099424,113.22330617904663,21.4922
113.5251669883728,-0.0062798,113.85186004638672,-0.0063855,114.1494505405426,0.1820117,114.45747900009155,0.009943,114.4731068611145,21.4063
114.77467966079712,-0.0062803,115.09780764579773,-0.0063849,115.41914296150208,0.1820123,115.73611521720886,0.0099427,115.74614787101746,21.4063
116.08791851997375,-0.0062794,116.3939905166626,-0.0063845,116.69573903083801,0.1820125,116.99954175949097,0.0099425,117.01515889167786,21.3672
117.3117949962616,-0.0062799,117.62976241111755,-0.0063856,117.93796730041504,0.1820143,118.24353098869324,0.0099434,118.25915884971619,21.3281
118.57052993774414,-0.0062802,118.88881874084473,-0.0063853,119.18641328811646,0.1820166,119.49314403533936,0.0099426,119.50875520706177,21.4375
119.80381798744202,-0.0062797,120.1218843460083,-0.0063839,120.4234766960144,0.1820177,120.73615860939026,0.0099436,120.75148963928223,21.3438
121.05436372756958,-0.0062794,121.36728191375732,-0.0063852,121.66404175758362,0.1820179,121.97160625457764,0.0099431,122.00284004211426,21.4297
122.3152916431427,-0.00628,122.6268560886383,-0.0063861,122.92228293418884,0.1820188,123.20461010932922,0.0099425,123.23553466796875,21.3828
123.53703904151917,-0.00628,123.83905720710754,-0.0063852,124.1652262210846,0.1820153,124.48355841636658,0.009943,124.51090359687805,21.3672
124.83207440376282,-0.0062797,125.13911247253418,-0.0063859,125.43085598945618,0.1820143,125.76333451271057,0.0099421,125.77895593643188,21.4141
126.07758116722107,-0.0062807,126.38011384010315,-0.0063854,126.68721103668213,0.1820154,126.98814177513123,0.0099432,127.00362277030945,21.3906
127.2953360080719,-0.0062807,127.60797333717346,-0.0063861,127.92046427726746,0.1820144,128.2244472503662,0.0099433,128.2502086162567,21.3672
128.58353400230408,-0.0062798,128.88801383972168,-0.0063863,129.1856029033661,0.1820144,129.48669385910034,0.0099429,129.53260779380798,21.4297
129.85367560386658,-0.0062807,130.15120887756348,-0.0063845,130.43781065940857,0.1820152,130.76282286643982,0.0099432,130.77222442626953,21.3906
131.08441400527954,-0.0062805,131.37598776817322,-0.0063853,131.68321204185486,0.182015,131.9911880493164,0.0099442,132.00680232048035,21.3906
132.30523657798767,-0.0062794,132.61350917816162,-0.0063864,132.90653204917908,0.1820233,133.214497089386,0.0099435,133.2346134185791,21.4063
133.5340883731842,-0.0062803,133.83900833129883,-0.006385,134.1300871372223,0.1820164,134.4325451850891,0.0099426,134.47601222991943,21.4297
134.77634954452515,-0.0062785,135.09016466140747,-0.0063848,135.3766529560089,0.1820164,135.65810894966125,0.0099436,135.68905377388,21.3438
135.98081588745117,-0.00628,136.30761289596558,-0.0063853,136.62454342842102,0.1820171,136.932044506073,0.0099425,136.9476637840271,21.3906
137.24964118003845,-0.0062802,137.55698823928833,-0.0063859,137.85045218467712,0.1820229,138.15966796875,0.0099433,138.17498993873596,21.3281
138.48261380195618,-0.0062804,138.78633666038513,-0.0063844,139.09043097496033,0.182017,139.3880798816681,0.0099442,139.40824842453003,21.3281
139.70465874671936,-0.0062799,140.01512336730957,-0.0063856,140.31685090065002,0.1820185,140.61847186088562,0.0099442,140.65409874916077,21.3438
140.94865727424622,-0.0062799,141.25627636909485,-0.0063846,141.58325028419495,0.1820185,141.89500904083252,0.0099431,141.93097686767578,21.3594
142.2173309326172,-0.00628,142.52953386306763,-0.006384,142.8256130218506,0.1820188,143.14378809928894,0.0099432,143.16934037208557,21.4531
143.4750156402588,-0.0062803,143.78657865524292,-0.0063851,144.08208918571472,0.1820178,144.38997220993042,0.0099434,144.43605828285217,21.3906
144.74238085746765,-0.0062789,145.05009245872498,-0.0063845,145.34766554832458,0.1820182,145.655259847641,0.0099426,145.70182061195374,21.4375
146.01440739631653,-0.0062795,146.32678508758545,-0.0063841,146.64365005493164,0.1820234,146.95117688179016,0.0099439,146.9777545928955,21.4141
147.25871753692627,-0.0062795,147.57263565063477,-0.0063841,147.87513899803162,0.1820185,148.19768905639648,0.0099442,148.23814821243286,21.4375
148.55125737190247,-0.0062795,148.86899662017822,-0.0063852,149.1875615119934,0.1820215,149.49478435516357,0.0099437,149.5104022026062,21.3672
149.80615377426147,-0.0062799,150.120751619339,-0.0063844,150.42289543151855,0.1820233,150.71992897987366,0.0099436,150.73528861999512,21.4531
151.0422079563141,-0.0062795,151.33953666687012,-0.0063857,151.64605927467346,0.18202,151.95361948013306,0.0099439,151.97587203979492,21.4063
152.27343940734863,-0.0062796,152.57978081703186,-0.0063843,152.8771049976349,0.1820192,153.17740321159363,0.0099437,153.22399973869324,21.3594
153.53548574447632,-0.0062798,153.85812187194824,-0.0063846,154.16471886634827,0.1820192,154.46194577217102,0.0099431,154.50326681137085,21.4297
154.80615997314453,-0.0062789,155.11314487457275,-0.0063849,155.4248652458191,0.1820202,155.72729992866516,0.0099429,155.74291276931763,21.4688
156.03471970558167,-0.0062809,156.35361075401306,-0.0063845,156.65935897827148,0.1820203,156.9735083580017,0.0099445,157.00472712516785,21.3672
157.3175332546234,-0.0062796,157.63018250465393,-0.0063851,157.92803525924683,0.1820208,158.24045419692993,0.0099434,158.27080011367798,21.3281
158.57261967658997,-0.0062804,158.89524722099304,-0.0063834,159.20654010772705,0.1820205,159.51041626930237,0.0099439,159.55090236663818,21.4063
159.85801815986633,-0.0062795,160.17101907730103,-0.0063844,160.4647924900055,0.1820207,160.7658429145813,0.0099444,160.80153512954712,21.4141
161.0930347442627,-0.0062794,161.39920258522034,-0.006384,161.70141649246216,0.1820204,162.00498294830322,0.0099434,162.02034258842468,21.3906
162.32896876335144,-0.0062798,162.62704396247864,-0.0063852,162.94414496421814,0.1820228,163.25126218795776,0.0099435,163.26691150665283,21.3906
163.56742930412292,-0.0062794,163.8692502975464,-0.0063839,164.20248246192932,0.1820241,164.51017904281616,0.0099445,164.54113674163818,21.3828
164.83767986297607,-0.0062804,165.14272379875183,-0.0063854,165.44515824317932,0.1820278,165.75817465782166,0.0099437,165.78925275802612,21.3906
166.0851755142212,-0.0062793,166.3815245628357,-0.0063847,166.6843934059143,0.1820266,167.0067002773285,0.0099449,167.02206301689148,21.3828
167.32360553741455,-0.0062798,167.6302216053009,-0.0063845,167.9426851272583,0.1820214,168.23640704154968,0.0099444,168.2517535686493,21.3672
168.55357027053833,-0.0062788,168.8650233745575,-0.0063844,169.16145300865173,0.1820217,169.46321415901184,0.0099434,169.49449801445007,21.4297
169.79158115386963,-0.0062798,170.09399008750916,-0.0063847,170.40150928497314,0.1820232,170.69888162612915,0.0099444,170.71424770355225,21.4297
171.02220678329468,-0.006279,171.3152129650116,-0.0063844,171.6235704421997,0.1820281,171.93090176582336,0.0099442,171.9465570449829,21.3906
172.24352264404297,-0.0062791,172.55622148513794,-0.0063842,172.85258650779724,0.1820234,173.18037223815918,0.0099445,173.19887733459473,21.4063
173.50134944915771,-0.00628,173.81914567947388,-0.0063841,174.12984251976013,0.1820267,174.4373733997345,0.009944,174.4575216770172,21.3906
174.75324487686157,-0.0062788,175.05624985694885,-0.0063841,175.3728802204132,0.1820242,175.66500163078308,0.0099446,175.7084445953369,21.3672
176.01612544059753,-0.0062796,176.32775139808655,-0.0063837,176.62970185279846,0.1820235,176.9368531703949,0.0099448,176.95259928703308,21.3672
177.24786281585693,-0.0062801,177.55133652687073,-0.0063841,177.85952138900757,0.1820239,178.16647291183472,0.009944,178.18672156333923,21.4531
178.48727416992188,-0.0062791,178.78356003761292,-0.0063842,179.0917046070099,0.1820299,179.39779233932495,0.0099439,179.4134476184845,21.4922
179.70660829544067,-0.0062791,180.02050280570984,-0.0063848,180.3065586090088,0.1820239,180.61276197433472,0.0099446,180.65959906578064,21.3828
180.96721172332764,-0.0062788,181.28307509422302,-0.0063837,181.58873438835144,0.1820252,181.89636635780334,0.0099445,181.92765045166016,21.3906
182.24558353424072,-0.0062787,182.54941058158875,-0.0063835,182.84191751480103,0.1820282,183.14303183555603,0.0099446,183.17401695251465,21.4688
183.4773449897766,-0.0062797,183.78840446472168,-0.0063846,184.09585785865784,0.1820253,184.392648935318,0.0099448,184.4127869606018,21.3906
184.70947074890137,-0.0062796,185.02190852165222,-0.0063841,185.32815980911255,0.1820249,185.62464213371277,0.0099436,185.65018916130066,21.3906
185.94653916358948,-0.0062796,186.25553488731384,-0.0063841,186.5516242980957,0.1820268,186.84834718704224,0.0099443,186.8839328289032,21.4297
187.18039989471436,-0.0062792,187.47136759757996,-0.006384,187.7876787185669,0.1820306,188.0932321548462,0.0099446,188.11338067054749,21.3594
188.40539932250977,-0.0062795,188.71299839019775,-0.006384,189.02275681495667,0.1820251,189.3215937614441,0.0099444,189.33687567710876,21.4531
189.64583492279053,-0.0062792,189.95276999473572,-0.0063837,190.26411366462708,0.182026,190.5812439918518,0.0099443,190.59657907485962,21.3906
190.8990888595581,-0.0062785,191.21047854423523,-0.0063837,191.51218605041504,0.1820268,191.83265089988708,0.0099447,191.84827852249146,21.4063
192.1437385082245,-0.0062799,192.45248436927795,-0.0063842,192.77026653289795,0.1820266,193.0665626525879,0.0099438,193.09780263900757,21.4531
193.38502860069275,-0.00628,193.6919128894806,-0.006384,193.99842476844788,0.1820324,194.31298851966858,0.0099446,194.35985565185547,21.3203
194.6663658618927,-0.0062794,194.96883583068848,-0.006384,195.2784628868103,0.1820275,195.58965349197388,0.0099441,195.6052713394165,21.3906
195.9025673866272,-0.0062801,196.20989060401917,-0.0063845,196.51177072525024,0.1820331,196.81336164474487,0.0099439,196.83898949623108,21.4531
197.13615107536316,-0.0062789,197.43813943862915,-0.0063836,197.7450156211853,0.1820264,198.04753923416138,0.009945,198.06819820404053,21.4141
198.36725425720215,-0.0062794,198.67089819908142,-0.0063838,198.97892332077026,0.1820267,199.28061509132385,0.0099451,199.29626083374023,21.4141
199.59302306175232,-0.0062799,199.89943265914917,-0.0063852,200.2218086719513,0.1820277,200.5330410003662,0.0099452,200.5639705657959,21.3672
200.86073446273804,-0.0062792,201.1584620475769,-0.0063846,201.45951986312866,0.1820283,201.77209210395813,0.0099446,201.79227542877197,21.3281
202.08380508422852,-0.0062796,202.3910617828369,-0.0063848,202.70427179336548,0.1820346,203.02007937431335,0.0099441,203.0357050895691,21.4063
203.33309030532837,-0.0062795,203.64016556739807,-0.0063837,203.9515278339386,0.1820338,204.2619915008545,0.0099447,204.27761578559875,21.4297
204.57780241966248,-0.0062791,204.89563965797424,-0.0063837,205.20820832252502,0.1820349,205.51011419296265,0.0099447,205.52541947364807,21.4297
205.83527302742004,-0.0062797,206.13758063316345,-0.0063844,206.4512162208557,0.1820299,206.77810096740723,0.0099452,206.79370617866516,21.4297
207.0955593585968,-0.0062793,207.4002799987793,-0.0063842,207.7082633972168,0.1820289,207.99416708946228,0.0099446,208.03010296821594,21.3828
208.3222942352295,-0.0062792,208.64446830749512,-0.0063835,208.94128441810608,0.1820296,209.25863432884216,0.0099445,209.27425456047058,21.4063
209.56666827201843,-0.0062802,209.87762999534607,-0.0063841,210.1705138683319,0.1820292,210.48459219932556,0.0099446,210.53144645690918,21.3438
210.82880330085754,-0.0062787,211.14172911643982,-0.0063838,211.43633151054382,0.1820292,211.7424292564392,0.009944,211.758056640625,21.3672
212.06574082374573,-0.0062797,212.37347412109375,-0.0063838,212.68091440200806,0.1820302,212.99354577064514,0.0099453,213.04400610923767,21.4375
213.3426582813263,-0.00628,213.6453378200531,-0.0063835,213.9576539993286,0.1820309,214.2697651386261,0.0099448,214.28505754470825,21.3828
214.58183526992798,-0.0062797,214.88895082473755,-0.0063849,215.21678066253662,0.1820305,215.51234030723572,0.009944,215.5279996395111,21.4531
215.8402864933014,-0.0062793,216.13771224021912,-0.0063844,216.44588708877563,0.1820367,216.74162936210632,0.0099451,216.76711106300354,21.2891
217.06301641464233,-0.0062795,217.37575387954712,-0.0063837,217.67208814620972,0.1820311,217.96880388259888,0.0099448,217.99986600875854,21.3906
218.3251497745514,-0.0062786,218.62774085998535,-0.0063836,218.93560600280762,0.1820331,219.2425878047943,0.0099451,219.2647261619568,21.4922
219.55808091163635,-0.006279,219.85522365570068,-0.0063842,220.16232466697693,0.1820302,220.47452402114868,0.0099448,220.50576281547546,21.3672
220.81322288513184,-0.0062795,221.130863904953,-0.0063832,221.44386267662048,0.1820307,221.74009227752686,0.0099447,221.78695726394653,21.4531
222.10460114479065,-0.0062792,222.40484619140625,-0.0063836,222.727126121521,0.1820409,223.03911185264587,0.0099446,223.0703570842743,21.3906
223.36263918876648,-0.0062788,223.65896654129028,-0.0063833,223.96671295166016,0.1820315,224.26907229423523,0.0099448,224.3000886440277,21.3672
224.5911111831665,-0.0062795,224.8974416255951,-0.0063842,225.20273780822754,0.182031,225.49650979042053,0.0099454,225.52407836914062,21.4063
225.82085847854614,-0.00628,226.13402557373047,-0.0063848,226.4363477230072,0.1820318,226.73734712600708,0.0099456,226.78421545028687,21.3906
227.096271276474,-0.0062787,227.40904903411865,-0.0063829,227.71112489700317,0.1820306,228.01849389076233,0.0099448,228.03866291046143,21.4063
228.33123540878296,-0.0062796,228.64405870437622,-0.0063842,228.94568133354187,0.1820353,229.24778270721436,0.0099449,229.26339507102966,21.4141
229.56080603599548,-0.0062788,229.86822605133057,-0.0063836,230.1658136844635,0.1820384,230.46806049346924,0.0099459,230.50359678268433,21.4297
230.80240535736084,-0.0062796,231.09781885147095,-0.0063838,231.4108555316925,0.1820321,231.70609641075134,0.0099444,231.75304627418518,21.4688
232.0747652053833,-0.0062791,232.3848853111267,-0.0063842,232.6871280670166,0.1820341,232.98478841781616,0.0099452,233.020574092865,21.4063
233.33660793304443,-0.0062788,233.6391785144806,-0.0063834,233.94174909591675,0.1820348,234.24875783920288,0.0099452,234.26441645622253,21.3438
234.5713906288147,-0.0062786,234.8943316936493,-0.0063838,235.20217299461365,0.1820397,235.51457810401917,0.0099454,235.53019666671753,21.4063
235.82419657707214,-0.0062788,236.12646651268005,-0.0063841,236.4558403491974,0.1820339,236.75233364105225,0.0099455,236.78328394889832,21.4063
237.0750150680542,-0.0062796,237.38464546203613,-0.0063836,237.68514156341553,0.1820333,237.98193359375,0.0099451,238.01327800750732,21.4375
238.30446410179138,-0.0062804,238.6074116230011,-0.0063838,238.92400431632996,0.1820327,239.23791575431824,0.0099452,239.26915431022644,21.3672
239.58193016052246,-0.0062791,239.8902952671051,-0.0063838,240.19529914855957,0.1820334,240.47882890701294,0.0099452,240.50977897644043,21.4375
240.8224856853485,-0.0062791,241.12509870529175,-0.0063849,241.44176506996155,0.182034,241.74359822273254,0.0099451,241.7692277431488,21.4141
242.06626629829407,-0.0062787,242.36873960494995,-0.0063845,242.67618227005005,0.182041,242.99943947792053,0.0099458,243.02979922294617,21.3125
243.34539151191711,-0.0062802,243.64312386512756,-0.0063849,243.93986582756042,0.1820366,244.25690722465515,0.0099448,244.3038444519043,21.3906
244.61991930007935,-0.0062792,244.92691373825073,-0.0063834,245.2282989025116,0.1820355,245.54492712020874,0.0099458,245.56025528907776,21.3672
