Date:,Thu Sep 19 15:41:41 2024
Time:,1726774901.0199604
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t9,T
0.43973231315612793,-0.1428774,0.764916181564331,-0.1379842,1.3925695419311523,2.195825,1.8676273822784424,0.0996142,2.4806737899780273,0.54471,2.7916603088378906,0.549542,3.1251795291900635,1.045647,3.1564548015594482,45.4922
3.6419334411621094,-0.1428495,3.954583168029785,-0.137972,4.57819128036499,2.194928,5.050968647003174,0.0996141,5.670080900192261,0.544338,5.99445915222168,0.549157,6.314373254776001,1.045383,6.3557257652282715,45.3047
6.828862428665161,-0.1428225,7.1272993087768555,-0.1379608,7.739788770675659,2.194043,8.19486665725708,0.0996137,8.829773426055908,0.543977,9.125872373580933,0.548784,9.425982475280762,1.045134,9.456149101257324,45.2031
9.942811727523804,-0.1427953,10.257892608642578,-0.1379451,10.872765064239502,2.193154,11.332212448120117,0.0996144,11.977717399597168,0.543617,12.278564214706421,0.548407,12.580748796463013,1.044875,12.611879348754883,45.1016
13.070575475692749,-0.1427646,13.398553371429443,-0.137934,14.008922815322876,2.192264,14.461567163467407,0.0996146,15.077045917510986,0.543256,15.374558925628662,0.548033,15.68148684501648,1.044617,15.70726990699768,44.9141
16.201723098754883,-0.1427354,16.512441158294678,-0.1379228,17.128448486328125,2.191489,17.59137749671936,0.0996146,18.19327688217163,0.542886,18.494503021240234,0.547753,18.797064065933228,1.044218,18.84269428253174,44.7969
19.317901849746704,-0.1412826,19.63051176071167,-0.1376337,20.24073100090027,2.189905,20.686280012130737,0.0996144,21.3203706741333,0.542502,21.651607751846313,0.547092,21.96348738670349,1.043634,22.004966259002686,44.6719
22.47549605369568,-0.1420366,22.795194387435913,-0.1374181,23.430520057678223,2.189556,23.892079830169678,0.0996143,24.490729570388794,0.542119,24.79714298248291,0.546614,25.094565391540527,1.043099,25.141128540039062,44.5859
25.62013840675354,-0.1417202,25.936144590377808,-0.1365726,26.564913749694824,2.189352,27.019522190093994,0.0996139,27.63456654548645,0.537468,27.937269687652588,0.540538,28.23318576812744,1.028907,28.28435468673706,44.3594
28.751959323883057,-0.1344762,29.04338264465332,-0.1314768,29.668652772903442,2.167885,30.1274573802948,0.0996139,30.73222851753235,0.537309,31.033252239227295,0.540206,31.33372187614441,1.028652,31.38993501663208,44.3516
