seconds_pre_waveform_query	1730402026.1526418
seconds_post_waveform_query	1730402026.1995807
xzero2	0
xmultiplier2	0.0002
yzero2	2.44
ymultiplier2	0.02
transfer_duty_cycle	0.7481512445373362
xzero3	0
xmultiplier3	0.0002
yzero3	3.2
ymultiplier3	0.04
/sillyscope/VISA/Device	'USB0::0x1AB1::0x04CE::DS1ZA204719905::INSTR'
/sillyscope/Acquire/Iterations	20
/sillyscope/Acquire/Trigger	False
/sillyscope/Acquire/Get_First_Header	True
/sillyscope/Acquire/Get_All_Headers	True
/sillyscope/Acquire/Discard_Identical	False
/sillyscope/Acquire/RIGOL1000BDE/Trigger_Delay	0.05
/sillyscope/Acquire/RIGOL1000BDE/Unlock	True
/sillyscope/Acquire/RIGOL1000Z/Always_Clear	True
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'x'\nylabels = ( 'y2', 'y3' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y2	y3
0.0	2.5	4.04
0.0002	2.479	3.879
0.0004	2.479	3.92
0.0006000000000000001	2.5	3.76
0.0008	2.5	3.76
0.001	2.479	3.639
0.0012000000000000001	2.479	3.68
0.0014	2.54	3.52
0.0016	2.479	3.559
0.0018000000000000002	2.54	3.52
0.002	2.54	3.559
0.0022	2.479	3.44
0.0024000000000000002	2.54	3.44
0.0026000000000000003	2.5	3.559
0.0028	2.54	3.52
0.003	2.479	3.6
0.0032	2.54	3.559
0.0034000000000000002	2.5	3.719
0.0036000000000000003	2.54	3.639
0.0038	2.52	3.799
0.004	2.52	3.76
0.004200000000000001	2.54	3.959
0.0044	2.54	4.04
0.0046	2.52	3.879
0.0048000000000000004	2.54	3.959
0.005	2.479	3.799
0.005200000000000001	2.54	3.84
0.0054	2.479	3.76
0.0056	2.54	3.799
0.0058000000000000005	2.479	3.68
0.006	2.54	3.719
0.006200000000000001	2.479	3.639
0.0064	2.54	3.68
0.0066	2.479	3.559
0.0068000000000000005	2.54	3.6
0.007	2.479	3.52
0.007200000000000001	2.52	3.559
0.0074	2.54	3.44
0.0076	2.54	3.52
0.0078000000000000005	2.5	3.44
0.008	2.52	3.44
0.0082	2.54	3.479
0.008400000000000001	2.54	3.44
0.0086	2.52	3.559
0.0088	2.54	3.52
0.009000000000000001	2.52	3.559
0.0092	2.54	3.52
0.0094	2.479	3.6
0.009600000000000001	2.54	3.559
0.0098	2.479	3.719
0.01	2.54	3.68
0.0102	2.479	3.799
0.010400000000000001	2.54	3.76
0.0106	2.479	3.92
0.0108	2.5	3.879
0.011000000000000001	2.479	3.959
0.0112	2.5	3.92
0.0114	2.479	4.08
0.011600000000000001	2.5	4.04
0.0118	2.479	4.2
0.012	2.5	4.16
0.0122	2.479	4.32
0.012400000000000001	2.5	4.28
0.0126	2.459	4.438
0.0128	2.459	4.4
0.013000000000000001	2.479	4.52
0.0132	2.479	4.48
0.0134	2.42	4.64
0.013600000000000001	2.44	4.6
0.013800000000000002	2.42	4.68
0.014	2.44	4.64
0.0142	2.4	4.72
0.014400000000000001	2.4	4.758
0.0146	2.44	4.68
0.0148	2.42	4.72
0.015000000000000001	2.36	4.758
0.0152	2.379	4.72
0.0154	2.34	4.758
0.015600000000000001	2.36	4.758
0.0158	2.299	4.68
0.016	2.36	4.68
