seconds_pre_waveform_query	1730404459.1533911
seconds_post_waveform_query	1730404459.1992319
xzero2	0
xmultiplier2	0.0002
yzero2	0.9
ymultiplier2	0.02
transfer_duty_cycle	1.0
xzero3	0
xmultiplier3	0.0002
yzero3	3.2
ymultiplier3	0.04
/sillyscope/VISA/Device	'USB0::0x1AB1::0x04CE::DS1ZA204719905::INSTR'
/sillyscope/Acquire/Iterations	20
/sillyscope/Acquire/Trigger	False
/sillyscope/Acquire/Get_First_Header	True
/sillyscope/Acquire/Get_All_Headers	True
/sillyscope/Acquire/Discard_Identical	False
/sillyscope/Acquire/RIGOL1000BDE/Trigger_Delay	0.05
/sillyscope/Acquire/RIGOL1000BDE/Unlock	True
/sillyscope/Acquire/RIGOL1000Z/Always_Clear	True
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'x'\nylabels = ( 'y2', 'y3' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y2	y3
0.0	1.641	4.72
0.0002	1.68	4.8
0.0004	1.68	4.758
0.0006000000000000001	1.641	4.88
0.0008	1.68	4.84
0.001	1.66	4.88
0.0012000000000000001	1.66	4.88
0.0014	1.721	4.758
0.0016	1.66	4.8
0.0018000000000000002	1.721	4.72
0.002	1.721	4.758
0.0022	1.66	4.64
0.0024000000000000002	1.721	4.68
0.0026000000000000003	1.68	4.52
0.0028	1.66	4.56
0.003	1.721	4.4
0.0032	1.721	4.438
0.0034000000000000002	1.68	4.28
0.0036000000000000003	1.721	4.32
0.0038	1.7	4.12
0.004	1.721	4.16
0.004200000000000001	1.66	4.0
0.0044	1.721	4.0
0.0046	1.7	4.08
0.0048000000000000004	1.7	4.04
0.005	1.721	4.16
0.005200000000000001	1.721	4.12
0.0054	1.7	4.2
0.0056	1.7	4.16
0.0058000000000000005	1.721	4.32
0.006	1.7	4.28
0.006200000000000001	1.721	4.438
0.0064	1.7	4.4
0.0066	1.721	4.52
0.0068000000000000005	1.721	4.48
0.007	1.66	4.64
0.007200000000000001	1.721	4.56
0.0074	1.66	4.68
0.0076	1.721	4.64
0.0078000000000000005	1.66	4.758
0.008	1.66	4.72
0.0082	1.721	4.758
0.008400000000000001	1.66	4.8
0.0086	1.721	4.72
0.0088	1.68	4.758
0.009000000000000001	1.66	4.88
0.0092	1.66	4.758
0.0094	1.68	4.88
0.009600000000000001	1.68	4.8
0.0098	1.641	4.758
0.01	1.68	4.8
0.0102	1.641	4.72
0.010400000000000001	1.641	4.8
0.0106	1.66	4.72
0.0108	1.66	4.758
