seconds_pre_waveform_query	1730404294.21571
seconds_post_waveform_query	1730404294.2470024
xzero2	0
xmultiplier2	0.0002
yzero2	0.9
ymultiplier2	0.02
transfer_duty_cycle	0.668609241835326
xzero3	0
xmultiplier3	0.0002
yzero3	3.2
ymultiplier3	0.04
/sillyscope/VISA/Device	'USB0::0x1AB1::0x04CE::DS1ZA204719905::INSTR'
/sillyscope/Acquire/Iterations	20
/sillyscope/Acquire/Trigger	False
/sillyscope/Acquire/Get_First_Header	True
/sillyscope/Acquire/Get_All_Headers	True
/sillyscope/Acquire/Discard_Identical	False
/sillyscope/Acquire/RIGOL1000BDE/Trigger_Delay	0.05
/sillyscope/Acquire/RIGOL1000BDE/Unlock	True
/sillyscope/Acquire/RIGOL1000Z/Always_Clear	True
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'x'\nylabels = ( 'y2', 'y3' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y2	y3
0.0	1.641	4.758
0.0002	1.68	4.88
0.0004	1.641	4.88
0.0006000000000000001	1.68	4.758
0.0008	1.68	4.8
0.001	1.66	4.72
0.0012000000000000001	1.68	4.758
0.0014	1.66	4.64
0.0016	1.66	4.68
0.0018000000000000002	1.721	4.52
0.002	1.721	4.56
0.0022	1.66	4.36
0.0024000000000000002	1.7	4.4
0.0026000000000000003	1.721	4.24
0.0028	1.7	4.28
0.003	1.721	4.12
0.0032	1.721	4.16
0.0034000000000000002	1.7	4.0
0.0036000000000000003	1.721	4.0
0.0038	1.66	3.799
0.004	1.7	3.84
0.004200000000000001	1.721	3.68
0.0044	1.721	3.68
0.0046	1.7	3.799
0.0048000000000000004	1.721	3.76
0.005	1.66	3.84
0.005200000000000001	1.721	3.799
0.0054	1.66	3.959
0.0056	1.7	3.879
0.0058000000000000005	1.721	4.04
0.006	1.721	4.0
0.006200000000000001	1.68	4.08
0.0064	1.721	4.04
0.0066	1.68	4.2
0.0068000000000000005	1.721	4.16
0.007	1.66	4.32
0.007200000000000001	1.721	4.28
0.0074	1.66	4.4
0.0076	1.721	4.36
0.0078000000000000005	1.66	4.52
0.008	1.66	4.48
0.0082	1.721	4.56
0.008400000000000001	1.66	4.56
0.0086	1.721	4.68
0.0088	1.68	4.64
0.009000000000000001	1.66	4.758
0.0092	1.66	4.72
0.0094	1.68	4.8
0.009600000000000001	1.68	4.8
0.0098	1.641	4.758
0.01	1.641	4.8
0.0102	1.68	4.758
0.010400000000000001	1.641	4.758
0.0106	1.68	4.8
0.0108	1.66	4.8
0.011000000000000001	1.641	4.758
0.0112	1.66	4.8
0.0114	1.6	4.72
0.011600000000000001	1.62	4.758
0.0118	1.6	4.64
0.012	1.62	4.68
0.0122	1.58	4.56
0.012400000000000001	1.58	4.56
0.0126	1.6	4.4
0.0128	1.6	4.438
0.013000000000000001	1.54	4.28
0.0132	1.561	4.36
0.0134	1.52	4.24
0.013600000000000001	1.54	4.28
0.013800000000000002	1.48	4.12
0.014	1.5	4.16
0.0142	1.46	4.0
0.014400000000000001	1.5	4.04
0.0146	1.42	3.799
0.0148	1.439	3.84
0.015000000000000001	1.4	3.76
0.0152	1.42	3.719
0.0154	1.36	3.639
0.015600000000000001	1.38	3.68
0.0158	1.34	3.559
0.016	1.36	3.6
0.0162	1.28	3.44
0.0164	1.32	3.479
0.0166	1.24	3.398
0.016800000000000002	1.26	3.44
0.017	1.18	3.318
0.0172	1.2	3.318
0.017400000000000002	1.14	3.36
0.0176	1.16	3.36
0.0178	1.1	3.318
0.018000000000000002	1.12	3.318
0.0182	1.04	3.398
0.0184	1.06	3.318
0.018600000000000002	0.98	3.44
0.0188	1.0	3.398
0.019	0.92	3.479
0.019200000000000002	0.94	3.44
0.0194	0.86	3.6
0.0196	0.88	3.559
0.0198	0.8	3.68
0.02	0.82	3.639
0.020200000000000003	0.7397	3.799
0.0204	0.76	3.76
0.0206	0.6797	3.92
0.020800000000000003	0.6997	3.879
0.021	0.62	4.04
0.0212	0.6396	4.0
0.021400000000000002	0.5596	4.16
0.0216	0.58	4.12
0.0218	0.4998	4.28
0.022000000000000002	0.4998	4.24
0.0222	0.4397	4.4
0.0224	0.4597	4.36
0.022600000000000002	0.38	4.438
0.0228	0.4	4.4
0.023	0.3198	4.52
0.023200000000000002	0.3599	4.48
0.0234	0.2598	4.56
0.0236	0.2998	4.56
0.0238	0.2197	4.64
0.024	0.2397	4.6
0.024200000000000003	0.1997	4.68
0.0244	0.2397	4.6
0.0246	0.1597	4.64
0.024800000000000003	0.1797	4.6
0.025	0.0996	4.64
0.0252	0.1196	4.64
0.025400000000000002	0.05957	4.52
0.0256	0.0996	4.56
0.0258	0.03955	4.4
0.026000000000000002	0.0996	4.438
0.0262	0.03955	4.28
0.0264	0.05957	4.32
0.026600000000000002	-0.02051	4.24
0.0268	-0.0004883	4.28
0.027	-0.04053	4.12
0.027200000000000002	-0.02051	4.16
0.0274	-0.0801	4.0
0.027600000000000003	-0.06006	4.04
0.027800000000000002	-0.0801	3.879
0.028	-0.06006	3.92
0.028200000000000003	-0.1001	3.68
0.0284	-0.1001	3.719
0.0286	-0.06006	3.559
0.028800000000000003	-0.0801	3.6
0.029	-0.02051	3.44
0.0292	-0.06006	3.479
0.029400000000000003	-0.02051	3.398
0.0296	-0.04053	3.398
0.0298	-0.0004883	3.28
0.030000000000000002	-0.0004883	3.28
0.0302	-0.04053	3.16
0.0304	-0.02051	3.16
0.030600000000000002	0.03955	3.2
0.0308	0.01953	3.2
0.031	0.05957	3.08
0.031200000000000002	0.03955	3.08
0.031400000000000004	0.0996	3.12
0.0316	0.0796	3.08
0.0318	0.1597	3.2
0.032	0.1396	3.16
0.0322	0.1797	3.2
0.0324	0.1797	3.16
0.032600000000000004	0.2397	3.238
0.0328	0.2197	3.238
0.033	0.2998	3.36
0.0332	0.2798	3.318
0.0334	0.3599	3.479
0.033600000000000005	0.3398	3.44
0.033800000000000004	0.42	3.6
0.034	0.4	3.559
0.0342	0.5195	3.719
0.0344	0.4998	3.68
0.0346	0.58	3.84
0.034800000000000005	0.5596	3.799
0.035	0.66	3.959
0.0352	0.6396	3.92
0.0354	0.7197	4.08
0.0356	0.7197	4.08
0.0358	0.82	4.2
0.036000000000000004	0.8	4.16
0.0362	0.9	4.28
0.0364	0.88	4.24
0.0366	0.96	4.4
0.0368	0.94	4.32
0.037000000000000005	1.02	4.438
0.037200000000000004	1.02	4.4
0.0374	1.08	4.48
0.0376	1.06	4.52
0.0378	1.14	4.4
0.038	1.12	4.4
0.038200000000000005	1.2	4.52
0.038400000000000004	1.18	4.4
0.0386	1.24	4.438
0.0388	1.22	4.438
0.039	1.26	4.36
0.0392	1.26	4.4
0.039400000000000004	1.24	4.24
0.0396	1.26	4.28
0.0398	1.24	4.12
0.04	1.26	4.16
0.0402	1.22	4.0
0.040400000000000005	1.26	4.04
0.040600000000000004	1.18	3.879
0.0408	1.2	3.92
0.041	1.16	3.76
0.0412	1.18	3.799
0.0414	1.1	3.559
0.041600000000000005	1.12	3.6
0.041800000000000004	1.0	3.398
0.042	1.02	3.44
0.0422	0.92	3.28
0.0424	0.94	3.318
0.0426	0.82	3.2
0.042800000000000005	0.82	3.238
0.043000000000000003	0.6997	3.08
0.0432	0.7197	3.12
0.0434	0.5596	2.959
0.0436	0.5996	3.0
0.0438	0.4397	2.92
0.044000000000000004	0.4597	2.92
0.0442	0.2998	2.959
0.0444	0.3398	2.92
0.0446	0.1597	2.959
0.0448	0.1797	2.92
0.045000000000000005	0.01953	2.959
0.045200000000000004	0.03955	2.92
0.0454	-0.1001	3.0
0.0456	-0.0801	2.959
0.0458	-0.2407	3.12
0.046	-0.2407	3.08
0.046200000000000005	-0.3608	3.238
0.046400000000000004	-0.3608	3.16
0.0466	-0.4604	3.36
0.0468	-0.44	3.318
0.047	-0.5405	3.479
0.0472	-0.5405	3.44
0.047400000000000005	-0.64	3.68
0.0476	-0.6206	3.639
0.0478	-0.6606	3.84
0.048	-0.6606	3.799
0.0482	-0.7007	3.959
0.048400000000000006	-0.68	3.92
0.048600000000000004	-0.72	4.08
0.0488	-0.72	4.04
0.049	-0.68	4.2
0.0492	-0.72	4.16
0.0494	-0.68	4.28
0.049600000000000005	-0.68	4.24
0.049800000000000004	-0.72	4.32
0.05	-0.7007	4.32
0.0502	-0.6606	4.28
0.0504	-0.7007	4.32
0.0506	-0.6206	4.24
0.050800000000000005	-0.64	4.28
0.051000000000000004	-0.6	4.16
0.0512	-0.64	4.2
0.0514	-0.5806	4.04
0.0516	-0.6	4.08
0.051800000000000006	-0.64	3.92
0.052000000000000005	-0.64	3.959
0.0522	-0.5806	3.799
0.0524	-0.6	3.84
0.0526	-0.5806	3.559
0.0528	-0.6	3.6
0.053000000000000005	-0.6	3.398
0.053200000000000004	-0.6	3.44
0.0534	-0.56	3.238
0.0536	-0.56	3.238
0.0538	-0.6	3.12
0.054	-0.56	3.12
0.054200000000000005	-0.6	2.959
0.054400000000000004	-0.5806	3.0
0.0546	-0.56	2.84
0.0548	-0.5806	2.879
0.055	-0.5405	2.799
0.055200000000000006	-0.5405	2.84
0.055400000000000005	-0.5005	2.719
0.055600000000000004	-0.52	2.719
0.0558	-0.48	2.84
0.056	-0.48	2.84
0.0562	-0.4204	2.799
0.056400000000000006	-0.4204	2.799
0.056600000000000004	-0.3608	2.959
0.0568	-0.3608	2.92
0.057	-0.2603	3.08
0.0572	-0.2808	3.04
0.0574	-0.1401	3.2
0.057600000000000005	-0.1606	3.16
0.057800000000000004	-0.02051	3.318
0.058	-0.04053	3.28
0.0582	0.1196	3.479
0.0584	0.1196	3.44
0.058600000000000006	0.2798	3.68
0.058800000000000005	0.2598	3.639
0.059000000000000004	0.42	3.84
0.0592	0.42	3.799
0.0594	0.5996	3.959
0.0596	0.5596	3.92
0.059800000000000006	0.7397	4.04
0.060000000000000005	0.7397	4.04
0.060200000000000004	0.9	4.12
0.0604	0.88	4.12
0.0606	1.02	4.16
0.0608	1.04	4.12
0.061000000000000006	1.18	4.2
0.061200000000000004	1.16	4.12
0.0614	1.3	4.16
0.0616	1.28	4.16
0.0618	1.38	4.0
0.062	1.36	4.08
0.062200000000000005	1.48	3.92
0.062400000000000004	1.46	3.959
0.0626	1.54	3.76
0.06280000000000001	1.52	3.799
0.063	1.6	3.639
0.0632	1.58	3.68
0.0634	1.66	3.44
0.0636	1.641	3.479
0.06380000000000001	1.68	3.28
0.064	1.66	3.318
0.06420000000000001	1.721	3.08
0.0644	1.7	3.12
0.0646	1.74	2.959
0.0648	1.721	3.0
0.065	1.78	2.84
0.06520000000000001	1.74	2.879
0.0654	1.78	2.719
0.0656	1.76	2.76
0.0658	1.801	2.68
0.066	1.76	2.719
0.06620000000000001	1.801	2.6
0.0664	1.801	2.719
0.0666	1.76	2.6
0.0668	1.801	2.68
0.067	1.78	2.719
0.06720000000000001	1.801	2.68
0.0674	1.78	2.84
0.06760000000000001	1.801	2.799
0.0678	1.78	2.959
0.068	1.801	2.92
0.0682	1.78	3.12
0.0684	1.801	3.08
0.06860000000000001	1.78	3.318
0.0688	1.78	3.28
0.069	1.801	3.44
0.0692	1.801	3.398
0.0694	1.78	3.559
0.06960000000000001	1.801	3.52
0.0698	1.78	3.719
0.07	1.801	3.68
0.0702	1.78	3.84
0.0704	1.801	3.799
0.07060000000000001	1.78	3.959
0.0708	1.801	3.92
0.07100000000000001	1.78	4.04
0.0712	1.801	4.0
0.0714	1.78	4.04
0.0716	1.801	4.0
0.0718	1.78	4.04
0.07200000000000001	1.78	4.04
0.0722	1.801	3.92
0.0724	1.801	3.959
0.0726	1.78	3.799
0.0728	1.801	3.84
0.07300000000000001	1.78	3.68
0.0732	1.78	3.719
0.0734	1.801	3.559
0.0736	1.801	3.6
0.0738	1.78	3.398
0.07400000000000001	1.78	3.44
0.0742	1.801	3.238
0.07440000000000001	1.801	3.238
0.0746	1.76	3.08
0.0748	1.801	3.12
0.075	1.76	2.92
0.0752	1.801	2.959
0.07540000000000001	1.76	2.76
0.0756	1.801	2.76
0.0758	1.76	2.68
0.076	1.801	2.68
0.0762	1.76	2.559
0.07640000000000001	1.801	2.559
0.0766	1.76	2.6
0.07680000000000001	1.801	2.6
0.077	1.76	2.559
0.0772	1.801	2.559
0.07740000000000001	1.76	2.6
0.0776	1.801	2.559
0.07780000000000001	1.76	2.719
0.078	1.76	2.68
0.0782	1.801	2.799
0.0784	1.801	2.799
0.0786	1.76	2.879
0.07880000000000001	1.76	2.84
0.079	1.801	3.08
0.0792	1.76	3.04
0.0794	1.801	3.238
0.0796	1.76	3.238
0.07980000000000001	1.801	3.479
0.08	1.76	3.44
0.08020000000000001	1.801	3.6
0.0804	1.76	3.559
0.0806	1.801	3.68
0.08080000000000001	1.76	3.639
0.081	1.801	3.799
0.08120000000000001	1.76	3.76
0.0814	1.801	3.84
0.0816	1.76	3.799
0.0818	1.801	3.92
0.082	1.76	3.879
0.08220000000000001	1.801	3.92
0.0824	1.76	3.92
0.0826	1.801	3.799
0.0828	1.76	3.84
0.083	1.78	3.68
0.08320000000000001	1.76	3.719
0.0834	1.78	3.559
0.08360000000000001	1.76	3.6
0.0838	1.78	3.398
0.084	1.76	3.44
0.08420000000000001	1.78	3.28
0.0844	1.78	3.238
0.08460000000000001	1.76	3.08
0.0848	1.76	3.12
0.085	1.78	2.92
0.0852	1.76	2.959
0.0854	1.78	2.799
0.08560000000000001	1.76	2.84
0.0858	1.78	2.6
0.08600000000000001	1.76	2.639
0.0862	1.78	2.559
0.0864	1.78	2.6
0.08660000000000001	1.76	2.44
0.0868	1.78	2.44
0.08700000000000001	1.76	2.52
0.0872	1.76	2.44
0.0874	1.78	2.52
0.0876	1.78	2.52
0.0878	1.721	2.44
0.08800000000000001	1.78	2.479
0.0882	1.721	2.639
0.0884	1.78	2.6
0.0886	1.721	2.76
0.0888	1.74	2.719
0.08900000000000001	1.721	2.959
0.0892	1.74	2.92
0.08940000000000001	1.7	3.12
0.0896	1.7	3.08
0.0898	1.74	3.238
0.09000000000000001	1.721	3.2
0.0902	1.66	3.36
0.09040000000000001	1.66	3.318
0.0906	1.7	3.52
0.0908	1.68	3.52
0.091	1.641	3.68
0.0912	1.66	3.639
0.09140000000000001	1.58	3.719
0.0916	1.62	3.68
0.0918	1.54	3.799
0.092	1.561	3.76
0.0922	1.48	3.799
0.09240000000000001	1.5	3.799
0.0926	1.42	3.68
0.09280000000000001	1.439	3.719
0.093	1.34	3.559
0.0932	1.36	3.6
0.09340000000000001	1.24	3.44
0.0936	1.26	3.479
0.09380000000000001	1.16	3.318
0.094	1.18	3.36
0.0942	1.04	3.2
0.0944	1.04	3.238
0.0946	0.92	3.04
0.09480000000000001	0.94	3.08
0.095	0.8	2.799
0.0952	0.8	2.84
0.0954	0.66	2.68
0.0956	0.66	2.719
0.09580000000000001	0.5195	2.559
0.096	0.5195	2.6
0.09620000000000001	0.3599	2.44
0.0964	0.3599	2.479
0.0966	0.1997	2.36
0.09680000000000001	0.2197	2.398
0.097	0.05957	2.36
0.09720000000000001	0.05957	2.398
0.0974	-0.06006	2.36
0.0976	-0.06006	2.36
0.0978	-0.1802	2.479
0.098	-0.1802	2.44
0.09820000000000001	-0.3003	2.559
0.0984	-0.2603	2.559
0.09860000000000001	-0.3804	2.719
0.0988	-0.3804	2.68
0.099	-0.4604	2.84
0.09920000000000001	-0.44	2.799
0.0994	-0.52	3.0
0.09960000000000001	-0.5005	2.959
0.0998	-0.5806	3.12
0.1	-0.56	3.08
0.10020000000000001	-0.6	3.318
0.1004	-0.6	3.28
0.10060000000000001	-0.5806	3.44
0.1008	-0.6	3.398
0.101	-0.56	3.559
0.1012	-0.56	3.52
0.1014	-0.6	3.6
0.10160000000000001	-0.56	3.559
0.1018	-0.6	3.68
0.10200000000000001	-0.6	3.68
0.1022	-0.5806	3.6
0.1024	-0.6	3.68
0.10260000000000001	-0.56	3.559
0.1028	-0.5806	3.6
0.10300000000000001	-0.5005	3.44
0.1032	-0.52	3.479
0.1034	-0.44	3.318
0.10360000000000001	-0.4604	3.36
0.1038	-0.3608	3.2
0.10400000000000001	-0.3608	3.238
0.1042	-0.2407	3.04
0.1044	-0.2808	3.08
0.1046	-0.1401	2.84
0.1048	-0.1606	2.879
0.10500000000000001	-0.0004883	2.719
0.1052	-0.02051	2.76
0.10540000000000001	0.1196	2.559
0.1056	0.1196	2.6
0.1058	0.2798	2.44
0.10600000000000001	0.2598	2.479
0.1062	0.42	2.318
0.10640000000000001	0.42	2.36
0.1066	0.58	2.28
0.1068	0.5596	2.36
0.10700000000000001	0.7197	2.238
0.1072	0.6997	2.238
0.10740000000000001	0.84	2.36
0.1076	0.82	2.318
0.1078	0.96	2.398
0.108	0.96	2.36
0.1082	1.08	2.52
0.10840000000000001	1.08	2.479
0.1086	1.2	2.639
0.10880000000000001	1.18	2.6
0.109	1.3	2.76
0.1092	1.28	2.719
0.10940000000000001	1.38	2.879
0.1096	1.36	2.84
0.10980000000000001	1.439	3.08
0.11	1.42	3.04
0.1102	1.5	3.238
0.11040000000000001	1.48	3.2
0.1106	1.561	3.36
0.11080000000000001	1.52	3.318
0.111	1.6	3.44
0.11120000000000001	1.58	3.398
0.1114	1.62	3.479
0.1116	1.6	3.44
0.11180000000000001	1.641	3.559
0.112	1.6	3.559
0.11220000000000001	1.66	3.44
0.1124	1.641	3.52
0.1126	1.68	3.398
0.11280000000000001	1.641	3.44
0.113	1.68	3.318
0.11320000000000001	1.66	3.36
0.1134	1.68	3.2
0.1136	1.68	3.238
0.11380000000000001	1.66	3.04
0.114	1.66	3.08
0.11420000000000001	1.7	2.879
0.1144	1.66	2.879
0.11460000000000001	1.7	2.719
0.1148	1.66	2.76
0.115	1.721	2.559
0.11520000000000001	1.66	2.6
0.1154	1.721	2.44
0.11560000000000001	1.66	2.479
0.1158	1.721	2.318
0.116	1.66	2.36
0.11620000000000001	1.721	2.238
0.1164	1.66	2.28
0.11660000000000001	1.7	2.2
0.1168	1.66	2.2
0.117	1.721	2.238
0.11720000000000001	1.66	2.2
0.1174	1.7	2.28
0.11760000000000001	1.66	2.238
0.1178	1.7	2.36
0.11800000000000001	1.68	2.318
0.1182	1.66	2.479
0.1184	1.66	2.44
0.11860000000000001	1.7	2.6
0.1188	1.66	2.6
0.11900000000000001	1.68	2.76
0.1192	1.68	2.719
0.1194	1.66	2.959
0.11960000000000001	1.68	2.92
0.1198	1.66	3.08
0.12000000000000001	1.68	3.04
0.1202	1.641	3.2
0.12040000000000001	1.68	3.16
0.1206	1.66	3.318
0.1208	1.68	3.28
0.12100000000000001	1.641	3.398
0.1212	1.641	3.318
0.12140000000000001	1.68	3.44
0.1216	1.68	3.398
0.1218	1.641	3.44
0.12200000000000001	1.68	3.44
0.1222	1.641	3.318
0.12240000000000001	1.641	3.36
0.1226	1.68	3.28
0.1228	1.641	3.318
0.12300000000000001	1.68	3.16
0.1232	1.641	3.16
0.12340000000000001	1.68	2.959
0.1236	1.641	3.0
0.12380000000000001	1.68	2.799
0.124	1.641	2.84
0.1242	1.68	2.639
0.12440000000000001	1.68	2.639
0.1246	1.641	2.479
0.12480000000000001	1.641	2.52
0.125	1.68	2.36
0.1252	1.641	2.398
0.1254	1.68	2.238
0.12560000000000002	1.641	2.28
0.1258	1.66	2.2
0.126	1.641	2.12
0.1262	1.66	2.238
0.1264	1.641	2.16
