seconds_pre_waveform_query	1730404398.8292863
seconds_post_waveform_query	1730404398.8768
xzero2	0
xmultiplier2	0.0002
yzero2	0.9
ymultiplier2	0.02
transfer_duty_cycle	1.0
xzero3	0
xmultiplier3	0.0002
yzero3	3.2
ymultiplier3	0.04
/sillyscope/VISA/Device	'USB0::0x1AB1::0x04CE::DS1ZA204719905::INSTR'
/sillyscope/Acquire/Iterations	20
/sillyscope/Acquire/Trigger	False
/sillyscope/Acquire/Get_First_Header	True
/sillyscope/Acquire/Get_All_Headers	True
/sillyscope/Acquire/Discard_Identical	False
/sillyscope/Acquire/RIGOL1000BDE/Trigger_Delay	0.05
/sillyscope/Acquire/RIGOL1000BDE/Unlock	True
/sillyscope/Acquire/RIGOL1000Z/Always_Clear	True
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'x'\nylabels = ( 'y2', 'y3' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y2	y3
0.0	1.641	4.8
0.0002	1.68	4.758
0.0004	1.66	4.88
0.0006000000000000001	1.7	4.758
0.0008	1.66	4.88
0.001	1.721	4.758
0.0012000000000000001	1.66	4.8
0.0014	1.721	4.72
0.0016	1.7	4.758
0.0018000000000000002	1.721	4.64
0.002	1.7	4.68
0.0022	1.721	4.52
0.0024000000000000002	1.7	4.56
0.0026000000000000003	1.721	4.4
0.0028	1.7	4.438
0.003	1.74	4.28
0.0032	1.721	4.32
0.0034000000000000002	1.7	4.12
0.0036000000000000003	1.74	4.16
0.0038	1.7	4.0
0.004	1.74	4.04
0.004200000000000001	1.7	3.879
0.0044	1.7	3.879
0.0046	1.74	3.959
0.0048000000000000004	1.7	3.92
0.005	1.74	4.04
0.005200000000000001	1.7	4.0
0.0054	1.74	4.08
0.0056	1.7	4.04
0.0058000000000000005	1.74	4.2
0.006	1.7	4.16
0.006200000000000001	1.721	4.28
0.0064	1.7	4.28
0.0066	1.74	4.4
0.0068000000000000005	1.7	4.36
0.007	1.721	4.52
0.007200000000000001	1.7	4.48
0.0074	1.721	4.56
0.0076	1.7	4.52
0.0078000000000000005	1.721	4.64
0.008	1.7	4.6
0.0082	1.721	4.68
0.008400000000000001	1.721	4.68
0.0086	1.7	4.758
0.0088	1.721	4.72
0.009000000000000001	1.68	4.8
0.0092	1.721	4.8
0.0094	1.66	4.758
0.009600000000000001	1.66	4.8
0.0098	1.721	4.758
0.01	1.68	4.8
0.0102	1.66	4.758
0.010400000000000001	1.68	4.8
0.0106	1.641	4.72
0.0108	1.641	4.758
0.011000000000000001	1.68	4.64
0.0112	1.641	4.68
0.0114	1.66	4.6
0.011600000000000001	1.66	4.64
0.0118	1.6	4.48
0.012	1.62	4.56
0.0122	1.6	4.4
0.012400000000000001	1.62	4.438
0.0126	1.58	4.28
0.0128	1.6	4.32
0.013000000000000001	1.54	4.16
0.0132	1.561	4.2
0.0134	1.52	4.04
0.013600000000000001	1.561	4.08
0.013800000000000002	1.52	3.92
0.014	1.54	3.959
0.0142	1.48	3.799
0.014400000000000001	1.5	3.84
0.0146	1.46	3.68
0.0148	1.48	3.719
0.015000000000000001	1.4	3.559
0.0152	1.42	3.6
0.0154	1.38	3.52
0.015600000000000001	1.38	3.52
0.0158	1.34	3.398
0.016	1.36	3.479
0.0162	1.3	3.398
0.0164	1.32	3.44
0.0166	1.24	3.318
0.016800000000000002	1.26	3.36
0.017	1.18	3.318
0.0172	1.22	3.318
0.017400000000000002	1.16	3.36
0.0176	1.18	3.318
0.0178	1.1	3.44
0.018000000000000002	1.12	3.398
0.0182	1.04	3.479
0.0184	1.06	3.44
0.018600000000000002	0.98	3.559
0.0188	1.0	3.52
0.019	0.92	3.6
0.019200000000000002	0.94	3.559
0.0194	0.86	3.719
0.0196	0.88	3.68
0.0198	0.8	3.84
0.02	0.82	3.799
0.020200000000000003	0.7397	3.959
0.0204	0.76	3.92
0.0206	0.6797	4.08
0.020800000000000003	0.6997	4.04
0.021	0.62	4.2
0.0212	0.6396	4.16
0.021400000000000002	0.5596	4.32
0.0216	0.58	4.28
0.0218	0.4998	4.4
0.022000000000000002	0.5195	4.36
0.0222	0.4397	4.52
0.0224	0.4597	4.48
0.022600000000000002	0.38	4.56
0.0228	0.4	4.52
0.023	0.3198	4.64
0.023200000000000002	0.3398	4.64
0.0234	0.2598	4.6
0.0236	0.2998	4.6
0.0238	0.2197	4.64
0.024	0.2397	4.6
0.024200000000000003	0.1997	4.64
0.0244	0.2397	4.64
0.0246	0.1396	4.56
0.024800000000000003	0.1797	4.56
0.025	0.0796	4.48
0.0252	0.0796	4.52
0.025400000000000002	0.1196	4.4
0.0256	0.0996	4.438
0.0258	0.03955	4.28
0.026000000000000002	0.0996	4.32
0.0262	0.03955	4.16
0.0264	0.05957	4.2
0.026600000000000002	-0.02051	4.04
0.0268	-0.0004883	4.08
0.027	-0.06006	3.92
0.027200000000000002	-0.02051	3.959
0.0274	-0.0801	3.76
0.027600000000000003	-0.06006	3.84
0.027800000000000002	-0.0801	3.639
0.028	-0.06006	3.68
0.028200000000000003	-0.0801	3.52
0.0284	-0.06006	3.559
0.0286	-0.0801	3.398
0.028800000000000003	-0.0801	3.44
0.029	-0.02051	3.318
0.0292	-0.06006	3.36
0.029400000000000003	-0.02051	3.2
0.0296	-0.04053	3.238
0.0298	-0.0004883	3.16
0.030000000000000002	-0.04053	3.2
0.0302	-0.0004883	3.12
0.0304	-0.02051	3.2
0.030600000000000002	0.03955	3.08
0.0308	0.01953	3.12
0.031	0.05957	3.08
0.031200000000000002	0.03955	3.08
0.031400000000000004	0.0996	3.2
0.0316	0.0796	3.16
0.0318	0.1597	3.238
0.032	0.1196	3.2
0.0322	0.1797	3.318
0.0324	0.1597	3.28
0.032600000000000004	0.2397	3.36
0.0328	0.2197	3.398
0.033	0.2798	3.479
0.0332	0.2598	3.44
0.0334	0.3599	3.6
0.033600000000000005	0.3198	3.559
0.033800000000000004	0.42	3.799
0.034	0.4	3.76
0.0342	0.4797	3.92
0.0344	0.4597	3.879
0.0346	0.58	4.04
0.034800000000000005	0.5596	4.0
0.035	0.6396	4.16
0.0352	0.62	4.12
0.0354	0.7197	4.2
